Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
GALEX J125702.3+435245,2023-04-03 23:21:56.507,194.2596116666666,43.87941444444444,194.26131919802825,43.90702688586043,0.0276398455171279,,18.209217,,,278.7688607358081,,,-3.3282522697894663,,1.022138,,-1.015086564535952,
LEDA 2238152,2023-04-03 23:21:56.507,194.3116583333333,44.16637722222222,194.3163909197432,44.15214038596491,0.0146360786644013,,21.428099,,,92.49632851892926,,,-2.13045285552334,,1.022138,,0.1827128497301742,
SDSS J125637.94+440013.9,2023-04-03 23:21:56.507,194.1581183333333,44.003861388888886,194.17330419431173,43.99485035409783,0.0141608833597697,,20.52337,,,234.3773661470157,,,-3.139930792972716,,1.022138,,-0.8267650877192017,
TYC 3023-1727-1,2023-04-03 23:21:56.507,194.45246958333328,44.14454194444444,194.4368260190969,44.12419133248981,0.0232423035340725,,11.760027,,,843.9292340196109,,,-4.53090669739867,,1.022138,,-2.217740992145156,
TYC 3023-1747-1,2023-04-03 23:21:56.507,194.32141541666664,44.016803333333336,194.32160683267168,43.976468599804384,0.0403349685806483,,11.21914,,,222.0184249083922,,,-3.0811141623866005,,1.022138,,-0.7679484571330861,
TYC 3023-1899-1,2023-04-03 23:21:56.507,194.1680658333333,43.94271277777777,194.14633270710092,43.927689111894445,0.0216944871468126,,11.750004,,,99.17099831298697,,,-2.2061033320239862,,1.022138,,0.10706237322952816,
TYC 3023-1974-1,2023-04-03 23:21:56.507,194.15329875,44.24989027777778,194.15611970389435,44.21495665183925,0.0349920520506016,,11.264655,,,879.2489048773415,,,-4.575421209399348,,1.022138,,-2.2622555041458337,
UCAC4 671-056978,2023-04-03 23:21:56.507,194.23035625,44.08350444444444,194.2244891015547,44.08875459226655,0.00673236435628,,12.214701,,,151.38204408310838,,,-2.665327532075547,,1.022138,,-0.3521618268220328,
UCAC4 671-056981,2023-04-03 23:21:56.507,194.25201875,44.08410611111111,194.29151600556003,44.06531917959952,0.0340316680762926,,13.176575,,,547.6999404166922,,,-4.061498353439556,,1.022138,,-1.7483326481860417,
[VV2006] J125713.1+435912,2023-04-03 23:21:56.507,194.3046125,43.9867075,194.26835149666428,43.95479317367805,0.0412258308569789,,19.060595,,,114.45488080744052,,,-2.3617274128196373,,1.022138,,-0.04856170756612288,
BD+44  2235,2023-04-03 23:34:40.868,194.26339291666665,44.00939055555556,194.2376044981279,44.017052156126965,0.0200667097030675,,9.921681,,,97.09805296925526,,,-2.1831679228086256,,1.016487,,0.29455637492654585,
BD+44  2236,2023-04-03 23:34:40.868,194.3568083333333,44.03411805555555,194.3540854209124,44.04724485687317,0.0132719310726813,,11.100706,,,54.99211368330765,,,-1.5658926507232644,,1.016487,,0.911831647011907,
BD+44  2237,2023-04-03 23:34:40.868,194.35763874999995,43.94248611111111,194.35400232619116,43.94086988012833,0.0030770426539877,,10.56891,,,1697.610976748949,,,-5.289737056016749,,1.016487,,-2.8120127582815777,
GALEX J125702.3+435245,2023-04-03 23:34:40.868,194.2596116666666,43.87941444444444,194.2590652194596,43.9051108015009,0.0256993743098958,,18.209217,,,285.9960446499355,,,-3.3560416863336147,,1.016487,,-0.8783173885984432,
LEDA 2238152,2023-04-03 23:34:40.868,194.3116583333333,44.16637722222222,194.31409215813355,44.15025149254412,0.0162199850183831,,21.428099,,,99.22366502585096,,,-2.206679780576814,,1.016487,,0.2710445171583573,
SDSS J125637.94+440013.9,2023-04-03 23:34:40.868,194.1581183333333,44.003861388888886,194.17105811740296,43.99292689424382,0.0143599658435859,,20.52337,,,245.6662603534253,,,-3.191005406358064,,1.016487,,-0.7132811086228927,
SDSSCGB 14935.1,2023-04-03 23:34:40.868,194.18891791666664,44.22920027777778,194.1798599552109,44.19017984797824,0.039556906303642,,20.76375,,,71.64579047684612,,,-1.853118315892452,,1.016487,,0.6246059818427194,
TYC 3023-1727-1,2023-04-03 23:34:40.868,194.45246958333328,44.14454194444444,194.43458754115815,44.12227693041479,0.0256992267777912,,11.760027,,,857.1351998518874,,,-4.547764945682007,,1.016487,,-2.070040647946836,
TYC 3023-1899-1,2023-04-03 23:34:40.868,194.1680658333333,43.94271277777777,194.14404800746547,43.92573753649561,0.0242345738601584,,11.750004,,,86.99305317295779,,,-2.063853052816583,,1.016487,,0.4138712449185884,
TYC 3023-1974-1,2023-04-03 23:34:40.868,194.15329875,44.24989027777778,194.1538774262246,44.21303292998703,0.0368596800098596,,11.264655,,,868.7418348699697,,,-4.562368458659757,,1.016487,,-2.084644160924585,
UCAC4 671-056978,2023-04-03 23:34:40.868,194.23035625,44.08350444444444,194.22222956148156,44.08682892185781,0.0067177380043266,,12.214701,,,159.60304041773708,,,-2.7227445201040945,,1.016487,,-0.24502022236892307,
UCAC4 671-056981,2023-04-03 23:34:40.868,194.25201875,44.08410611111111,194.2892918299734,44.06340576373257,0.0338467254671307,,13.176575,,,578.1502098800152,,,-4.120243338324245,,1.016487,,-1.642519040589074,
[VV2006] J125711.4+435654,2023-04-03 23:34:40.868,194.29742916666663,43.94843611111111,194.26611812862564,43.95286731042594,0.0229734047943269,,19.24616,,,88.95505493038854,,,-2.088068199720583,,1.016487,,0.38965609801458845,
[VV2006] J125713.1+435912,2023-04-03 23:34:40.868,194.3046125,43.9867075,194.30793081602363,43.97444858000436,0.0124892995506616,,19.060595,,,629.3715586660392,,,-4.212409402308082,,1.016487,,-1.7346851045729106,
BD+44  2235,2023-04-03 23:47:39.550,194.26339291666665,44.00939055555556,194.24671207654944,44.02054914139132,0.0163835891469307,,9.921681,,,93.12311579382089,,,-2.137785365607007,,1.012241,,0.13445382158930874,
BD+44  2236,2023-04-03 23:47:39.550,194.3568083333333,44.03411805555555,194.3807853217165,44.06308806792533,0.0337083665379554,,11.100706,,,86.98505208451962,,,-2.063753188855103,,1.012241,,0.20848599834121284,
BD+44  2237,2023-04-03 23:47:39.550,194.35763874999995,43.94248611111111,194.36309513651577,43.94440679890938,0.0043730998895208,,10.56891,,,1667.4557197056092,,,-5.270277393706099,,1.012241,,-2.9980382065097833,
GALEX J125702.3+435245,2023-04-03 23:47:39.550,194.2596116666666,43.87941444444444,194.2681619323081,43.908664563904864,0.0298920359941665,,18.209217,,,301.9799982644367,,,-3.415087064944837,,1.012241,,-1.1428478777485211,
LEDA 2238152,2023-04-03 23:47:39.550,194.3116583333333,44.16637722222222,194.3232570830069,44.1538111933671,0.015071244164891,,21.428099,,,106.2760217704194,,,-2.2812298419834023,,1.012241,,-0.008990654787086605,
SDSS J125637.94+440013.9,2023-04-03 23:47:39.550,194.1581183333333,44.003861388888886,194.18018202091017,43.99651827877898,0.0174876371673947,,20.52337,,,227.12011717581535,,,-3.105780628180599,,1.012241,,-0.8335414409842832,
TYC 3023-1727-1,2023-04-03 23:47:39.550,194.45246958333328,44.14454194444444,194.4437157239732,44.12579134063687,0.0197751526287761,,11.760027,,,829.0466951737307,,,-4.51158910026831,,1.012241,,-2.2393499130719943,
TYC 3023-1747-1,2023-04-03 23:47:39.550,194.32141541666664,44.016803333333336,194.31702012494765,43.97800558532456,0.0389263731020483,,11.21914,,,622.0150234843312,,,-4.199643804985474,,1.012241,,-1.9274046177891582,
TYC 3023-1899-1,2023-04-03 23:47:39.550,194.1680658333333,43.94271277777777,194.22518667825196,43.940606198818905,0.0411835900558125,,11.750004,,,235.964851599414,,,-3.1472599116872537,,1.012241,,-0.875020724490938,
TYC 3023-1974-1,2023-04-03 23:47:39.550,194.15329875,44.24989027777778,194.16300830877643,44.216582572136566,0.0340264972028147,,11.264655,,,861.6337026715642,,,-4.553448314195251,,1.012241,,-2.281209126998935,
UCAC4 671-056976,2023-04-03 23:47:39.550,194.1467458333333,44.04041722222222,194.150225900042,44.02245023328635,0.0181403642340138,,14.289887,,,34.92815622330113,,,-1.0730807713330033,,1.012241,,1.1991584158633124,
UCAC4 671-056978,2023-04-03 23:47:39.550,194.23035625,44.08350444444444,194.23133445788545,44.09042017497367,0.0069513322498168,,12.214701,,,141.49095759198798,,,-2.5919633338415315,,1.012241,,-0.31972414664521587,
UCAC4 671-056981,2023-04-03 23:47:39.550,194.25201875,44.08410611111111,194.28387176498904,44.10176186481543,0.0288979734684921,,13.176575,,,118.54953953686744,,,-2.3998912978740568,,1.012241,,-0.12765211067774107,
[VV2006] J125713.1+435912,2023-04-03 23:47:39.550,194.3046125,43.9867075,194.2752248825304,43.95639762257866,0.0369594824541726,,19.060595,,,99.46437392383626,,,-2.2093105025326216,,1.012241,,0.06292868466369406,
BD+44  2235,2023-04-04 00:00:32.385,194.26339291666665,44.00939055555556,194.24150525749724,44.02254568441775,0.0205138594918756,,9.921681,,,94.59429841317684,,,-2.154804020429824,,1.009471,,0.10120779164376881,
BD+44  2237,2023-04-04 00:00:32.385,194.35763874999995,43.94248611111111,194.3578640213489,43.946405250311074,0.0039224941501001,,10.56891,,,1708.0479542728103,,,-5.2963917681126045,,1.009471,,-3.0403799560390117,
GALEX J125702.3+435245,2023-04-04 00:00:32.385,194.2596116666666,43.87941444444444,194.26293913490824,43.910638298310886,0.0313157875259048,,18.209217,,,289.19163387837705,,,-3.368105931617196,,1.009471,,-1.1120941195436034,
LEDA 2238152,2023-04-04 00:00:32.385,194.3116583333333,44.16637722222222,194.3179306033061,44.15581096483375,0.0114844425780189,,21.428099,,,103.77010933897162,,,-2.255322305071221,,1.009471,,0.0006895070023720251,
SDSS J125637.94+440013.9,2023-04-04 00:00:32.385,194.1581183333333,44.003861388888886,194.17489284483415,43.99846823217218,0.0132167554118963,,20.52337,,,239.67611514100963,,,-3.164203510957575,,1.009471,,-0.9081916988839822,
SDSS J125643.51+440319.0,2023-04-04 00:00:32.385,194.18130291666665,44.05534583333333,194.20464440615012,44.029952709850654,0.0304355879349217,,20.654587,,,95.08082062336048,,,-2.160373922683614,,1.009471,,0.09563788938997897,
TYC 3023-1727-1,2023-04-04 00:00:32.385,194.45246958333328,44.14454194444444,194.43842263842447,44.12782968952465,0.0195174836136152,,11.760027,,,837.971251913532,,,-4.523214418345956,,1.009471,,-2.2672026062723636,
TYC 3023-1747-1,2023-04-04 00:00:32.385,194.32141541666664,44.016803333333336,194.32324315711023,43.98009762779442,0.0367292461123459,,11.21914,,,217.2064703154033,,,-3.057323514761831,,1.009471,,-0.8013117026882384,
TYC 3023-1899-1,2023-04-04 00:00:32.385,194.1680658333333,43.94271277777777,194.14791562350536,43.931326148352994,0.0184445647580603,,11.750004,,,94.32041932871618,,,-2.151655926415681,,1.009471,,0.10435588565791187,
TYC 3023-1974-1,2023-04-04 00:00:32.385,194.15329875,44.24989027777778,194.1576484492746,44.21855116680735,0.0314936923605852,,11.264655,,,899.7789269457043,,,-4.600481163382887,,1.009471,,-2.3444693513092942,
UCAC4 671-056967,2023-04-04 00:00:32.385,194.0475708333333,44.009010833333335,194.0905503839388,44.0002444637984,0.0321333921063688,,13.413054,,,338.0954450327204,,,-3.537739918740644,,1.009471,,-1.2817281066670514,
UCAC4 671-056976,2023-04-04 00:00:32.385,194.1467458333333,44.04041722222222,194.12479622351435,44.04924102736968,0.0180771268739644,,14.289887,,,93.7784029662672,,,-2.1453987004542268,,1.009471,,0.11061311161936604,
UCAC4 671-056978,2023-04-04 00:00:32.385,194.23035625,44.08350444444444,194.2260733111659,44.09237400963316,0.0093879135666659,,12.214701,,,154.61835930591525,,,-2.6882942706119644,,1.009471,,-0.43228245853837155,
UCAC4 671-056981,2023-04-04 00:00:32.385,194.25201875,44.08410611111111,194.29310061452117,44.0689575654168,0.0331743184791595,,13.176575,,,557.479250562615,,,-4.08071338806767,,1.009471,,-1.824701575994077,
[VV2006] J125713.1+435912,2023-04-04 00:00:32.385,194.3046125,43.9867075,194.2699986494033,43.95838460528707,0.0377190434224719,,19.060595,,,101.00282333777903,,,-2.2259754037608106,,1.009471,,0.030036408312782203,
BD+44  2235,2023-04-03 20:57:07.634,194.26339291666665,44.00939055555556,194.23722572573936,44.0228659830989,0.0231452732871069,,9.921681,,,80.27853195911126,,,0.1241077185653802,,1.203112,,0.18654735992995433,
BD+44  2236,2023-04-03 20:57:07.634,194.3568083333333,44.03411805555555,194.3537601426662,44.05312215705161,0.0191299940099697,,11.100706,,,51.51794431959616,,,0.6057099601406755,,1.203112,,0.6681496015052496,
BD+44  2237,2023-04-03 20:57:07.634,194.35763874999995,43.94248611111111,194.35363091073165,43.94669768063948,0.0051053423627803,,10.56891,,,1552.2063186189182,,,-3.0917673439043525,,1.203112,,-3.0293277025397782,
GALEX J125702.3+435245,2023-04-03 20:57:07.634,194.2596116666666,43.87941444444444,194.25868381934544,43.91094818801116,0.0315408311559631,,18.209217,,,266.4852245542919,,,-1.1785765621305873,,1.203112,,-1.1161369207660132,
LEDA 2238152,2023-04-03 20:57:07.634,194.3116583333333,44.16637722222222,194.3137286070634,44.15610969112068,0.0103743889509994,,21.428099,,,85.13363140787806,,,0.0603533766331075,,1.203112,,0.12279301799768164,
SDSS J125637.94+440013.9,2023-04-03 20:57:07.634,194.1581183333333,44.003861388888886,194.17061539155964,43.99877999744031,0.0103262003228458,,20.52337,,,213.49287678647252,,,-0.9378521996996514,,1.203112,,-0.8754125583350773,
SDSSCGB 14935.1,2023-04-03 20:57:07.634,194.18891791666664,44.22920027777778,194.20428373330225,44.2222170621549,0.0130387815201325,,20.76375,,,56.89032270649483,,,0.498010280396475,,1.203112,,0.5604499217610491,
TYC 3023-1727-1,2023-04-03 20:57:07.634,194.45246958333328,44.14454194444444,194.4342430837088,44.12814421101844,0.0209760599415667,,11.760027,,,758.0582457587135,,,-2.313650166734364,,1.203112,,-2.25121052536979,
TYC 3023-1747-1,2023-04-03 20:57:07.634,194.32141541666664,44.016803333333336,194.3190001806192,43.98039196634077,0.0364527949807233,,11.21914,,,192.14394917387784,,,-0.8234605079033588,,1.203112,,-0.7610208665387846,
TYC 3023-1899-1,2023-04-03 20:57:07.634,194.1680658333333,43.94271277777777,194.1436424518391,43.93158186076392,0.0208137171456678,,11.750004,,,91.69860366148356,,,-0.0203005326778943,,1.203112,,0.04213910868667983,
TYC 3023-1974-1,2023-04-03 20:57:07.634,194.15329875,44.24989027777778,194.153440252966,44.21892548378524,0.0309649599719217,,11.264655,,,782.3375641945529,,,-2.3478791852480745,,1.203112,,-2.2854395438835002,
UCAC4 671-056976,2023-04-03 20:57:07.634,194.1467458333333,44.04041722222222,194.2003759970957,44.03028788131471,0.0398637173454166,,14.289887,,,81.71989196772745,,,0.1047868140206735,,1.203112,,0.16722645538524764,
UCAC4 671-056978,2023-04-03 20:57:07.634,194.23035625,44.08350444444444,194.22180189435,44.09270928187042,0.0110671580196799,,12.214701,,,140.02551892864108,,,-0.479911703453468,,1.203112,,-0.41747206208889387,
UCAC4 671-056981,2023-04-03 20:57:07.634,194.25201875,44.08410611111111,194.28889699638503,44.0692732377835,0.0303632846578477,,13.176575,,,502.0305454016171,,,-1.866219081494288,,1.203112,,-1.803779440129714,
[VV2006] J125713.1+435912,2023-04-03 20:57:07.634,194.3046125,43.9867075,194.2656924415504,43.95869675889799,0.039612379785823,,19.060595,,,88.71279475930231,,,0.0156406205062831,,1.203112,,0.07808026187085723,
BD+44  2235,2023-04-03 21:10:14.297,194.26339291666665,44.00939055555556,194.2364420515128,44.02799483852803,0.026865064224679,,9.921681,,,89.65290156470172,,,0.0041953990550703,,1.175847,,-0.016537699186324757,
BD+44  2236,2023-04-03 21:10:14.297,194.3568083333333,44.03411805555555,194.35291659983335,44.058228942469015,0.0242726131768647,,11.100706,,,50.98125970142587,,,0.6170798678611545,,1.175847,,0.5963467696197595,
BD+44  2237,2023-04-03 21:10:14.297,194.35763874999995,43.94248611111111,194.35285663582357,43.951843736652926,0.0099709372647074,,10.56891,,,1552.5989434650728,,,-3.0920419421329988,,1.175847,,-3.1127750403743937,
GALEX J125702.3+435245,2023-04-03 21:10:14.297,194.2596116666666,43.87941444444444,194.25789504111265,43.91607004229259,0.036676462912188,,18.209217,,,263.26309631169806,,,-1.1653686885282335,,1.175847,,-1.1861017867696286,
LEDA 2238152,2023-04-03 21:10:14.297,194.3116583333333,44.16637722222222,194.31291384261763,44.16124964707033,0.0052060714895774,,21.428099,,,86.80896380558795,,,0.0391948428487093,,1.175847,,0.018461744607314243,
LP  172-9,2023-04-03 21:10:14.297,194.0899170833333,44.16827833333333,194.12391962832163,44.13674942562886,0.0398654918284077,,13.857399,,,430.2181757505026,,,-1.698615612412453,,1.175847,,-1.719348710653848,
SDSSCGB 14935.1,2023-04-03 21:10:14.297,194.18891791666664,44.22920027777778,194.20339476712329,44.22731192696964,0.0105441001399319,,20.76375,,,52.67765388019348,,,0.5815402125424735,,1.175847,,0.5608071143010784,
TYC 3023-1727-1,2023-04-03 21:10:14.297,194.45246958333328,44.14454194444444,194.43343405821693,44.133301285222736,0.0176910388497664,,11.760027,,,760.3884520908191,,,-2.316982508092076,,1.175847,,-2.3377156063334708,
TYC 3023-1747-1,2023-04-03 21:10:14.297,194.32141541666664,44.016803333333336,194.31819902545664,43.985538131103134,0.0313506900338381,,11.21914,,,191.5967047488596,,,-0.8203638149582438,,1.175847,,-0.8410969131996389,
TYC 3023-1899-1,2023-04-03 21:10:14.297,194.1680658333333,43.94271277777777,194.14282018962157,43.93670963241534,0.0191442075518077,,11.750004,,,86.79327030235584,,,0.0393911422197695,,1.175847,,0.018658043978374443,
TYC 3023-1974-1,2023-04-03 21:10:14.297,194.15329875,44.24989027777778,194.152580089252,44.2240398017387,0.025855603365051,,11.264655,,,783.9309530460134,,,-2.3500882580118514,,1.175847,,-2.3708213562532463,
UCAC4 671-056976,2023-04-03 21:10:14.297,194.1467458333333,44.04041722222222,194.1995828387891,44.03541505515246,0.0383114229261938,,14.289887,,,80.28613672140915,,,0.1240048719574754,,1.175847,,0.10327177371608035,
UCAC4 671-056978,2023-04-03 21:10:14.297,194.23035625,44.08350444444444,194.2509096221972,44.08218295937596,0.0148232217642032,,12.214701,,,44.29181992885879,,,0.7697974596090198,,1.175847,,0.7490643613676248,
UCAC4 671-056981,2023-04-03 21:10:14.297,194.25201875,44.08410611111111,194.2880803340312,44.07440869632875,0.027661402410752,,13.176575,,,507.82135149553625,,,-1.8786711187982772,,1.175847,,-1.8994042170396723,
[VV2006] J125713.1+435912,2023-04-03 21:10:14.297,194.3046125,43.9867075,194.26488390392163,43.96383182108955,0.0366155724565728,,19.060595,,,87.03419353505927,,,0.0363814999223529,,1.175847,,0.015648401680957845,
BD+44  2235,2023-04-03 21:23:09.801,194.26339291666665,44.00939055555556,194.238179502968,44.02729117404742,0.0254790101186893,,9.921681,,,89.86085336436469,,,0.001679927203657,,1.151575,,0.0742702607723805,
BD+44  2236,2023-04-03 21:23:09.801,194.3568083333333,44.03411805555555,194.35469888314108,44.05749862755257,0.0234296847786776,,11.100706,,,56.73786885476079,,,0.5009237257911505,,1.151575,,0.573514059359874,
BD+44  2237,2023-04-03 21:23:09.801,194.35763874999995,43.94248611111111,194.35455860390945,43.95113456289301,0.0089282540783878,,10.56891,,,1577.2796967828194,,,-3.109165508865714,,1.151575,,-3.0365751752969903,
GALEX J125702.3+435245,2023-04-03 21:23:09.801,194.2596116666666,43.87941444444444,194.25959206223325,43.91537036332478,0.0359559216554239,,18.209217,,,269.6815799737698,,,-1.1915219361662492,,1.151575,,-1.1189316025975258,
LEDA 2238152,2023-04-03 21:23:09.801,194.3116583333333,44.16637722222222,194.3146575197667,44.16053616258442,0.0062246968840818,,21.428099,,,86.8539978412465,,,0.038631739656259,,1.151575,,0.11122207322498248,
SDSSCGB 14935.1,2023-04-03 21:23:09.801,194.18891791666664,44.22920027777778,194.2052374471664,44.22662867587778,0.0119735171221599,,20.76375,,,46.47688607531183,,,0.7175137164083217,,1.151575,,0.7901040499770452,
TYC 3023-1727-1,2023-04-03 21:23:09.801,194.45246958333328,44.14454194444444,194.4351934017314,44.13260015112599,0.0172141322471345,,11.760027,,,764.872341544166,,,-2.3233661182422445,,1.151575,,-2.250775784673521,
TYC 3023-1747-1,2023-04-03 21:23:09.801,194.32141541666664,44.016803333333336,194.3199301307328,43.984833370305616,0.0319878107563685,,11.21914,,,193.2925611124466,,,-0.8299315775881576,,1.151575,,-0.7573412440194341,
TYC 3023-1899-1,2023-04-03 21:23:09.801,194.1680658333333,43.94271277777777,194.14456779178695,43.93599678078094,0.0182044683120255,,11.750004,,,86.68972971999057,,,0.0406871513073387,,1.151575,,0.11327748487606219,
TYC 3023-1974-1,2023-04-03 21:23:09.801,194.15329875,44.24989027777778,194.15433900598384,44.22336676915085,0.0265339780662391,,11.264655,,,773.5114154945777,,,-2.3355605449216994,,1.151575,,-2.2629702113529757,
UCAC4 671-056976,2023-04-03 21:23:09.801,194.1467458333333,44.04041722222222,194.20131208245147,44.03471926789027,0.0396384843102644,,14.289887,,,83.6602696006646,,,0.0793081241255507,,1.151575,,0.15189845769427418,
UCAC4 671-056978,2023-04-03 21:23:09.801,194.23035625,44.08350444444444,194.2227285424253,44.097144693129785,0.0146993514962654,,12.214701,,,136.1194505271485,,,-0.4491941946828884,,1.151575,,-0.3766038611141649,
UCAC4 671-056981,2023-04-03 21:23:09.801,194.25201875,44.08410611111111,194.28981782269443,44.07370989162444,0.0290763027350803,,13.176575,,,524.7908566024043,,,-1.914359375772898,,1.151575,,-1.8417690422041746,
[VV2006] J125713.1+435912,2023-04-03 21:23:09.801,194.3046125,43.9867075,194.26665510922643,43.9631313290311,0.0360830817222005,,19.060595,,,85.48387344326005,,,0.0558957919002581,,1.151575,,0.12848612546898158,
BD+44  2235,2023-04-03 21:36:31.700,194.26339291666665,44.00939055555556,194.23967898422103,44.02763407535716,0.0249726367937256,,9.921681,,,86.46148774434789,,,0.0435495131614283,,1.128804,,-0.018237334287163752,
BD+44  2236,2023-04-03 21:36:31.700,194.3568083333333,44.03411805555555,194.3562123775138,44.0578733100547,0.0237591163669604,,11.100706,,,56.004916115588685,,,0.5150408958969737,,1.128804,,0.45325404844838163,
BD+44  2237,2023-04-03 21:36:31.700,194.35763874999995,43.94248611111111,194.35609902431256,43.95147985034859,0.0090618035976422,,10.56891,,,1580.3263496233203,,,-3.111260679871939,,1.128804,,-3.1730475273205307,
GALEX J125702.3+435245,2023-04-03 21:36:31.700,194.2596116666666,43.87941444444444,194.2611478657428,43.9157020294992,0.0363044650021217,,18.209217,,,270.6800694249041,,,-1.1955344244034531,,1.128804,,-1.2573212718520452,
LEDA 2238152,2023-04-03 21:36:31.700,194.3116583333333,44.16637722222222,194.3161449899793,44.16088901689868,0.0063623302244383,,21.428099,,,84.88251182826974,,,0.0635607169760695,,1.128804,,0.001773869527477455,
LP  172-9,2023-04-03 21:36:31.700,194.0899170833333,44.16827833333333,194.12715774005977,44.136387462918485,0.0416049985712572,,13.857399,,,439.4336567809468,,,-1.721627018960231,,1.128804,,-1.783413866408823,
SDSSCGB 14935.1,2023-04-03 21:36:31.700,194.18891791666664,44.22920027777778,194.20677516727972,44.22695428396786,0.0129915675215744,,20.76375,,,52.53251538405914,,,0.5845357826669475,,1.128804,,0.5227489352183554,
TYC 3023-1727-1,2023-04-03 21:36:31.700,194.45246958333328,44.14454194444444,194.4366802634765,44.13294461957308,0.0162140724965518,,11.760027,,,787.0548601553587,,,-2.354406239104861,,1.128804,,-2.4161930865534527,
TYC 3023-1747-1,2023-04-03 21:36:31.700,194.32141541666664,44.016803333333336,194.3214563125101,43.98517567535944,0.031627671654792,,11.21914,,,197.95768505248012,,,-0.8558246425580794,,1.128804,,-0.9176114900066715,
TYC 3023-1899-1,2023-04-03 21:36:31.700,194.1680658333333,43.94271277777777,194.1584057532056,43.94578113592627,0.0076021380194114,,11.750004,,,13.629419950152451,,,2.049412840506212,,1.128804,,1.9876259930576199,
TYC 3023-1974-1,2023-04-03 21:36:31.700,194.15329875,44.24989027777778,194.15580281174616,44.22367849106372,0.0262731124900546,,11.264655,,,782.966655078685,,,-2.348751893284442,,1.128804,,-2.410538740733034,
UCAC4 671-056976,2023-04-03 21:36:31.700,194.1467458333333,44.04041722222222,194.20284220024985,44.03505668848777,0.0406813959816793,,14.289887,,,78.21412752263961,,,0.1523932608024193,,1.128804,,0.09060641335382724,
UCAC4 671-056978,2023-04-03 21:36:31.700,194.23035625,44.08350444444444,194.2242276268609,44.09747835649718,0.0146508140757903,,12.214701,,,140.7708320823827,,,-0.4856754206268349,,1.128804,,-0.547462268075427,
UCAC4 671-056981,2023-04-03 21:36:31.700,194.25201875,44.08410611111111,194.29131876077685,44.07404597061849,0.0299711927208646,,13.176575,,,523.678661971985,,,-1.9120559221988565,,1.128804,,-1.9738427696474485,
[VV2006] J125713.1+435912,2023-04-03 21:36:31.700,194.3046125,43.9867075,194.26816912649872,43.963470090457,0.0350398248360488,,19.060595,,,88.53346112833952,,,0.0178376664335178,,1.128804,,-0.04394918101507425,
BD+44  2235,2023-04-03 21:49:47.363,194.26339291666665,44.00939055555556,194.2698288367016,43.98292125958676,0.0268711690383848,,9.921681,,,26.127818021643577,,,1.3428484171643695,,1.108509,,1.0802300131833884,
BD+44  2236,2023-04-03 21:49:47.363,194.3568083333333,44.03411805555555,194.3482939896317,44.05411675390829,0.020914209860981,,11.100706,,,48.62496983209638,,,0.6684579113761453,,1.108509,,0.4058395073951641,
BD+44  2237,2023-04-03 21:49:47.363,194.35763874999995,43.94248611111111,194.3482169616626,43.94773734955074,0.0085787268233715,,10.56891,,,1614.2066369607828,,,-3.134291547948637,,1.108509,,-3.396909951929618,
GALEX J125702.3+435245,2023-04-03 21:49:47.363,194.2596116666666,43.87941444444444,194.27092553158715,43.91044213196592,0.0320809502098008,,18.209217,,,999.2654666126368,,,-2.613595923867241,,1.108509,,-2.8762143278482224,
LEDA 2238152,2023-04-03 21:49:47.363,194.3116583333333,44.16637722222222,194.30827425730024,44.15715283661188,0.0095384900851917,,21.428099,,,86.81724474063282,,,0.0390912765603066,,1.108509,,-0.2235271274206746,
LP  172-9,2023-04-03 21:49:47.363,194.0899170833333,44.16827833333333,194.119294322388,44.13265192455703,0.0413950038084802,,13.857399,,,436.7868357048056,,,-1.7150675781908078,,1.108509,,-1.977685982171789,
SDSS J125637.94+440013.9,2023-04-03 21:49:47.363,194.1581183333333,44.003861388888886,194.16519028999147,43.99980410550759,0.0065068380832316,,20.52337,,,217.35124233253777,,,-0.9572990435691138,,1.108509,,-1.219917447550095,
SDSSCGB 14935.1,2023-04-03 21:49:47.363,194.18891791666664,44.22920027777778,194.19879552635007,44.22321763438481,0.0092678537091065,,20.76375,,,56.25827523318276,,,0.5101402400275554,,1.108509,,0.24752183604657424,
TYC 3023-1727-1,2023-04-03 21:49:47.363,194.45246958333328,44.14454194444444,194.4287849187135,44.12920642652862,0.0228934283320925,,11.760027,,,787.9105038836476,,,-2.3555859519884432,,1.108509,,-2.6182043559694246,
TYC 3023-1747-1,2023-04-03 21:49:47.363,194.32141541666664,44.016803333333336,194.31356043047,43.98142722484796,0.0358245316438687,,11.21914,,,196.84064202620576,,,-0.8496806586091693,,1.108509,,-1.1122990625901505,
TYC 3023-1899-1,2023-04-03 21:49:47.363,194.1680658333333,43.94271277777777,194.1619447849992,43.96084723912282,0.0186621973511381,,11.750004,,,34.937980055679986,,,1.0273617921606706,,1.108509,,0.7647433881796895,
