Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),Apparent magnitude V (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
Case  499,2023-11-10 21:21:40.449,339.4184791666666,65.05113833333333,339.4722542269913,65.05298984214313,0.0227574687008269,12.32,11.506841659545898,,,267.5346294158456,,,-3.370496896482757,,,1.061871,-2.996918788043826,,
UCAC4 774-052682,2023-11-10 21:21:40.449,339.61335124999994,64.79750527777777,339.62459781433057,64.79361193558671,0.0061721892113438,12.511,12.408041954040527,,,199.08974759763208,,,-3.0496691248990087,,,1.061871,-2.6760910164600777,,
UCAC4 775-051528,2023-11-10 21:21:40.449,339.6520275,64.91847833333334,339.67522017130665,64.92523865579172,0.0119305005841761,12.426,12.350152015686035,,,119.51072675428236,,,-2.495564103344906,,,1.061871,-2.121985994905975,,
UCAC4 776-050735,2023-11-10 21:21:40.449,339.45547125,65.15067722222223,339.4963840054975,65.11708585462438,0.0377405637274337,12.517,12.216035842895508,,,154.40929512984394,,,-2.77373048598925,,,1.061871,-2.4001523775503193,,
V* RZ Cep,2023-11-10 21:21:40.449,339.8049033333333,64.85850305555554,339.7877879309505,64.86471543141806,0.0095633199585156,9.3,9.294269561767578,9.479999542236328,9.49,121.99856496226334,,,-2.517933690407239,,,1.061871,-2.144355581968308,,
Case  499,2023-11-10 21:24:01.570,339.4184791666666,65.05113833333333,339.4839829986842,65.053650809083,0.0277428175483939,12.32,11.506841659545898,,,259.7809442854305,,,-3.3385651126240963,,,1.063292,-3.076836520624253,,
UCAC4 774-052682,2023-11-10 21:24:01.570,339.61335124999994,64.79750527777777,339.6363278810847,64.79427713696938,0.0103032343686226,12.511,12.408041954040527,,,181.10993119105967,,,-2.9469025488110328,,,1.063292,-2.6851739568111896,,
UCAC4 775-051528,2023-11-10 21:24:01.570,339.6520275,64.91847833333334,339.6869498623008,64.92594083687301,0.0165765443467631,12.426,12.350152015686035,,,100.11037626880795,,,-2.3032446191072045,,,1.063292,-2.0415160271073614,,
UCAC4 776-050735,2023-11-10 21:24:01.570,339.45547125,65.15067722222223,339.50819660234373,65.11775955362361,0.039687686150348,12.517,12.216035842895508,,,133.90143548481078,,,-2.6190099670635085,,,1.063292,-2.3572813750636654,,
V* RZ Cep,2023-11-10 21:24:01.570,339.8049033333333,64.85850305555554,339.79949223438666,64.8653703186674,0.007241757222803,9.3,9.294269561767578,9.479999542236328,9.49,113.59286010068386,,,-2.440424471321881,,,1.063292,-2.1786958793220377,,
Case  499,2023-11-10 21:25:11.072,339.4184791666666,65.05113833333333,339.48570652948456,65.05024801685278,0.0283715640981448,12.32,11.506841659545898,,,195.36145968550488,,,-3.029144113726729,,,1.064002,-2.773857681291363,,
UCAC4 774-052682,2023-11-10 21:25:11.072,339.61335124999994,64.79750527777777,339.63797389338805,64.79085292825796,0.0124181931304317,12.511,12.408041954040527,,,132.0255120340155,,,-2.6036915360968167,,,1.064002,-2.3484051036614506,,
UCAC4 775-051528,2023-11-10 21:25:11.072,339.6520275,64.91847833333334,339.68870536679134,64.92244234316831,0.0160442660454847,12.426,12.350152015686035,,,81.56569249566958,,,-2.0808157041661506,,,1.064002,-1.8255292717307843,,
V* RZ Cep,2023-11-10 21:25:11.072,339.8049033333333,64.85850305555554,339.8010862643389,64.86192034987876,0.00378252324491,9.3,9.294269561767578,9.479999542236328,9.49,96.38265113895837,,,-2.26204405489002,,,1.064002,-2.006757622454654,,
Case  499,2023-11-10 21:26:20.051,339.4184791666666,65.05113833333333,339.4838910708481,65.04939584684426,0.0276472079647616,12.32,11.506841659545898,,,203.81300970843512,,,-3.0751266405370234,,,1.064729,-2.7715480951336353,,
UCAC4 774-052682,2023-11-10 21:26:20.051,339.61335124999994,64.79750527777777,339.6361870086961,64.79005192033945,0.0122528675491695,12.511,12.408041954040527,,,140.95725311185222,,,-2.674765454598459,,,1.064729,-2.371186909195071,,
UCAC4 775-051528,2023-11-10 21:26:20.051,339.6520275,64.91847833333334,339.68691300956203,64.92165678286071,0.0151250844429981,12.426,12.350152015686035,,,82.75227357685796,,,-2.096496721463147,,,1.064729,-1.792918176059759,,
V* RZ Cep,2023-11-10 21:26:20.051,339.8049033333333,64.85850305555554,339.7992942190942,64.86107512107414,0.0035062741787794,9.3,9.294269561767578,9.479999542236328,9.49,101.89931480290356,,,-2.3224750441531743,,,1.064729,-2.018896498749786,,
Case  499,2023-11-10 21:27:31.258,339.4184791666666,65.05113833333333,339.482946513313,65.04932780780096,0.0272540456496801,12.32,11.506841659545898,,,200.512275741278,,,-3.057399300133027,,,1.06549,-2.791734644388175,,
UCAC4 774-052682,2023-11-10 21:27:31.258,339.61335124999994,64.79750527777777,339.6352816105108,64.78992097483476,0.0120312549602261,12.511,12.408041954040527,,,133.63875764460263,,,-2.6168779589371187,,,1.06549,-2.351213303192267,,
UCAC4 775-051528,2023-11-10 21:27:31.258,339.6520275,64.91847833333334,339.6859499062056,64.92158755708505,0.0147114398474596,12.426,12.350152015686035,,,82.7087135207574,,,-2.0959250491685246,,,1.06549,-1.8302603934236727,,
V* RZ Cep,2023-11-10 21:27:31.258,339.8049033333333,64.85850305555554,339.7983467193762,64.86101501865737,0.0037508485066367,9.3,9.294269561767578,9.479999542236328,9.49,95.05689926483326,,,-2.247005993878988,,,1.06549,-1.9813413381341363,,
Case  499,2023-11-10 21:28:41.620,339.4184791666666,65.05113833333333,339.4824024407186,65.0485695993517,0.0270867981452266,12.32,11.506841659545898,,,181.24614953861283,,,-2.9477188574451247,,,1.066248,-3.013736283801842,,
UCAC4 774-052682,2023-11-10 21:28:41.620,339.61335124999994,64.79750527777777,339.6055344659964,64.80607051735335,0.0091890663081704,12.511,12.408041954040527,,,57.50260848052498,,,-1.7012657497790644,,,1.066248,-1.767283176135782,,
UCAC4 775-051528,2023-11-10 21:28:41.620,339.6520275,64.91847833333334,339.68527210961054,64.92079961719085,0.0142819292814039,12.426,12.350152015686035,,,71.4266295406986,,,-1.936697277992533,,,1.066248,-2.0027147043492506,,
V* RZ Cep,2023-11-10 21:28:41.620,339.8049033333333,64.85850305555554,339.7979231644789,64.8602369841146,0.0034351844851039,9.3,9.294269561767578,9.479999542236328,9.49,83.38740933152238,,,-2.104798088494659,,,1.066248,-2.1708155148513764,,
Case  499,2023-11-10 21:29:50.682,339.4184791666666,65.05113833333333,339.4816473385828,65.04435187025514,0.0274988776742939,12.32,11.506841659545898,,,180.03698761118932,,,-2.9404512291009355,,,1.066989,-2.6689112732653344,,
UCAC4 774-052682,2023-11-10 21:29:50.682,339.61335124999994,64.79750527777777,339.6288153035191,64.80688298064435,0.0114580501993147,12.511,12.408041954040527,,,182.7949123600945,,,-2.956957145040062,,,1.066989,-2.685417189204461,,
UCAC4 775-051528,2023-11-10 21:29:50.682,339.6520275,64.91847833333334,339.68463641986966,64.91662430054159,0.0139474161288629,12.426,12.350152015686035,,,75.53677504330624,,,-1.997442982826868,,,1.066989,-1.7259030269912672,,
V* RZ Cep,2023-11-10 21:29:50.682,339.8049033333333,64.85850305555554,339.79704214996667,64.85603757600896,0.004151422247926,9.3,9.294269561767578,9.479999542236328,9.49,86.60131851535799,,,-2.1458581455127894,,,1.066989,-1.8743181896771886,,
Case  499,2023-11-10 21:31:02.113,339.4184791666666,65.05113833333333,339.48868574286723,65.04439248504556,0.0303760465563545,12.32,11.506841659545898,,,178.44883940222113,,,-2.9308312042084808,,,1.067756,-2.701929697518348,,
UCAC4 774-052682,2023-11-10 21:31:02.113,339.61335124999994,64.79750527777777,339.6357380579616,64.80696281466035,0.013427058604459,12.511,12.408041954040527,,,181.52646645786103,,,-2.9493967695872607,,,1.067756,-2.720495262897128,,
UCAC4 775-051528,2023-11-10 21:31:02.113,339.6520275,64.91847833333334,339.69144760148794,64.91666828289634,0.0168087760193376,12.426,12.350152015686035,,,71.02696702088272,,,-1.930605059664078,,,1.067756,-1.7017035529739455,,
V* RZ Cep,2023-11-10 21:31:02.113,339.8049033333333,64.85850305555554,339.8039736659657,64.85609804181767,0.002437233983062,9.3,9.294269561767578,9.479999542236328,9.49,79.96691004554762,,,-2.059322672438962,,,1.067756,-1.8304211657488296,,
Case  499,2023-11-10 21:32:12.049,339.4184791666666,65.05113833333333,339.48810805884534,65.04580416239794,0.029853459624991,12.32,11.506841659545898,,,164.45319779420072,,,-2.842152691785072,,,1.068538,-2.2393359828072783,,
UCAC4 774-052682,2023-11-10 21:32:12.049,339.61335124999994,64.79750527777777,339.6351354329568,64.80831573144452,0.0142435131584464,12.511,12.408041954040527,,,166.26783663063384,,,-2.854067500040516,,,1.068538,-2.251250791062722,,
UCAC4 775-051528,2023-11-10 21:32:12.049,339.6520275,64.91847833333334,339.6040189536617,64.92210835965014,0.0206710268974174,12.426,12.350152015686035,,,327.6419910606598,,,-3.590545776006018,,,1.068538,-2.9877290670282246,,
V* RZ Cep,2023-11-10 21:32:12.049,339.8049033333333,64.85850305555554,339.80337661352,64.85745705332461,0.0012307981794675,9.3,9.294269561767578,9.479999542236328,9.49,81.43319320577207,,,-2.07905054721782,,,1.068538,-1.4762338382400264,,
Case  499,2023-11-10 21:33:21.143,339.4184791666666,65.05113833333333,339.4951267842229,65.0401510639897,0.0341529349984036,12.32,11.506841659545898,,,172.13015339014314,,,-2.891689274294644,,,1.069277,-2.2665764506199846,,
UCAC4 774-052682,2023-11-10 21:33:21.143,339.61335124999994,64.79750527777777,339.64214360515115,64.80268084444646,0.0133068836846354,12.511,12.408041954040527,,,169.61506773237284,,,-2.8757079602008866,,,1.069277,-2.2505951365262273,,
UCAC4 775-051528,2023-11-10 21:33:21.143,339.6520275,64.91847833333334,339.6109960132304,64.91646227927734,0.0175106466160759,12.426,12.350152015686035,,,330.7673381566096,,,-3.6008534306230446,,,1.069277,-2.975740606948385,,
V* RZ Cep,2023-11-10 21:33:21.143,339.8049033333333,64.85850305555554,339.810403921252,64.85179026225994,0.0071080452788129,9.3,9.294269561767578,9.479999542236328,9.49,82.01274903783056,,,-2.0867503087183144,,,1.069277,-1.4616374850436549,,
TYC 4273-1186-1,2024-01-07 19:19:30.507,339.8064062499999,65.00935527777777,339.84317467817925,65.02019957895595,0.0189418217571088,,11.109890937805176,11.52,11.2,,,2626.5699556199497,,,-5.295897441387401,1.160304,,,-3.832772524562414
TYC 4273-319-1,2024-01-07 19:19:30.507,339.58776499999993,65.066285,339.51882562635126,65.075981595278,0.0306326461233591,,12.238874435424805,12.89,12.44,,,113.28237956272145,,,-1.8828309184686105,1.160304,,,-0.41970600164362293
TYC 4273-351-1,2024-01-07 19:19:30.507,340.0602133333333,65.05962083333333,340.02529325240306,65.06101746998968,0.014790625044538,,12.543932914733888,12.68,12.2,,,76.0706986388275,,,-1.4504685230036345,1.160304,,,0.012656393821353085
TYC 4273-659-1,2024-01-07 19:19:30.507,340.02271916666666,64.95526805555556,339.9509542872448,64.97419211239401,0.0357827728597581,,10.68376636505127,11.52,10.84,,,338.3137891577753,,,-3.0707242591755617,1.160304,,,-1.6075993423505741
TYC 4273-695-1,2024-01-07 19:19:30.507,339.6230466666666,65.06957249999999,339.57144467602035,65.07288392067585,0.022000425508817,,11.706887245178224,12.47,12.15,,,298.50091010828424,,,-2.9347891598419023,1.160304,,,-1.4716642430169147
TYC 4273-822-1,2024-01-07 19:19:30.507,339.8645287499999,65.14470083333335,339.8573031267769,65.14246621254912,0.0037707396239617,,10.90470027923584,11.65,10.91,,,340.12740926899613,,,-3.076529088574188,1.160304,,,-1.6134041717492003
TYC 4273-849-1,2024-01-07 19:19:30.507,339.3875783333333,65.02880222222223,339.44681546829406,65.0153921158084,0.0283818683059281,,12.342562675476074,13.1,12.34,,,41.70303742643856,,,-0.7978442303788065,1.160304,,,0.6652806864461811
V* RZ Cep,2024-01-07 19:19:30.507,339.8049033333333,64.85850305555554,339.8156721284237,64.8708778769225,0.0131931356128778,9.300000190734863,9.294269561767578,9.48,9.49,,,56.01910242272805,,,-1.1182653757728085,1.160304,,,0.3448595410521791
TYC 4273-1186-1,2024-01-07 19:21:17.802,339.8064062499999,65.00935527777777,339.81605890284874,65.00178612485531,0.008598054305286,,11.109890937805176,11.52,11.2,,,38.06781067176424,,,-0.6988197626006445,1.162554,,,-0.5112993980174125
TYC 4273-319-1,2024-01-07 19:21:17.802,339.58776499999993,65.066285,339.52213038976635,65.077946818214,0.0300211033963281,,12.238874435424805,12.89,12.44,,,113.3910905116814,,,-1.883872340935476,1.162554,,,-1.696351976352244
TYC 4273-351-1,2024-01-07 19:21:17.802,340.0602133333333,65.05962083333333,340.02860277396684,65.06294722603727,0.013737361479391,,12.543932914733888,12.68,12.2,,,76.51861266549236,,,-1.456842729270562,1.162554,,,-1.26932236468733
TYC 4273-435-1,2024-01-07 19:21:17.802,339.8296558333333,64.86889416666666,339.8917858818528,64.89966923300115,0.040528165349065,,12.39925765991211,12.99,12.02,,,39.671792408279714,,,-0.743629567699722,1.162554,,,-0.55610920311649
TYC 4273-659-1,2024-01-07 19:21:17.802,340.02271916666666,64.95526805555556,339.95825996509853,64.95852970619593,0.0274798268946365,,10.68376636505127,11.52,10.84,,,44.74353994609439,,,-0.8742508631381716,1.162554,,,-0.6867304985549396
TYC 4273-695-1,2024-01-07 19:21:17.802,339.6230466666666,65.06957249999999,339.6150319004537,65.05000850478945,0.0198537561734097,,11.706887245178224,12.47,12.15,,,437.98134025503873,,,-3.351064031410253,1.162554,,,-3.163543666827021
TYC 4273-822-1,2024-01-07 19:21:17.802,339.8645287499999,65.14470083333335,339.8606783498096,65.14442614499855,0.0016415846335721,,10.90470027923584,11.65,10.91,,,337.9039942116944,,,-3.0694083243542787,1.162554,,,-2.8818879597710465
TYC 4273-849-1,2024-01-07 19:21:17.802,339.3875783333333,65.02880222222223,339.4501763823571,65.01737914512049,0.0287949381315963,,12.342562675476074,13.1,12.34,,,49.32098370233467,,,-0.9800043357707012,1.162554,,,-0.7924839711874692
V* RZ Cep,2024-01-07 19:21:17.802,339.8049033333333,64.85850305555554,339.8189827887159,64.87283817276307,0.0155324691331269,9.300000190734863,9.294269561767578,9.48,9.49,,,56.79829799575516,,,-1.133263315693012,1.162554,,,-0.9457429511097801
TYC 4273-1186-1,2024-01-07 19:23:03.713,339.8064062499999,65.00935527777777,339.7669240156219,65.00774559350664,0.0167580604954868,,11.109890937805176,11.52,11.2,,,932.2331809572844,,,-4.171236402606612,1.164799,,,-2.9218885287771137
TYC 4273-319-1,2024-01-07 19:23:03.713,339.58776499999993,65.066285,339.50580781573814,65.07574009680809,0.0358151111044818,,12.238874435424805,12.89,12.44,,,114.64200850471052,,,-1.895784476357744,1.164799,,,-0.6464366025282451
TYC 4273-351-1,2024-01-07 19:23:03.713,340.0602133333333,65.05962083333333,340.0315977687854,65.05765008734075,0.0122267830742722,,12.543932914733888,12.68,12.2,,,83.50485666576321,,,-1.55170434810605,1.164799,,,-0.302356474276551
TYC 4273-659-1,2024-01-07 19:23:03.713,340.02271916666666,64.95526805555556,339.95720240869133,64.97084922825161,0.0318048956385606,,10.68376636505127,11.52,10.84,,,334.7745405070442,,,-3.059306067403784,1.164799,,,-1.8099581935742852
TYC 4273-695-1,2024-01-07 19:23:03.713,339.6230466666666,65.06957249999999,339.57776298396504,65.06956335186314,0.0190878674674703,,11.706887245178224,12.47,12.15,,,293.197408873428,,,-2.915325330631936,1.164799,,,-1.6659774568024373
TYC 4273-822-1,2024-01-07 19:23:03.713,339.8645287499999,65.14470083333335,339.8637056757252,65.13913364272952,0.0055779320064485,,10.90470027923584,11.65,10.91,,,335.59110332852714,,,-3.061951108256862,1.164799,,,-1.8126032344273628
TYC 4273-849-1,2024-01-07 19:23:03.713,339.3875783333333,65.02880222222223,339.4533534748408,65.01209920966306,0.0324117916697272,,12.342562675476074,13.1,12.34,,,44.65642188979089,,,-0.8721348162000174,1.164799,,,0.37721305762948154
V* RZ Cep,2024-01-07 19:23:03.713,339.8049033333333,64.85850305555554,339.8219721983312,64.86754459944999,0.0115896666497702,9.300000190734863,9.294269561767578,9.48,9.49,,,59.04202877776207,,,-1.175328191136704,1.164799,,,0.07401968269279502
TYC 4273-1186-1,2024-01-07 19:24:49.733,339.8064062499999,65.00935527777777,339.7703836831454,65.01082848213031,0.0152891852499299,,11.109890937805176,11.52,11.2,,,943.7372636575668,,,-4.184552769822397,1.167062,,,-2.936782026594542
TYC 4273-319-1,2024-01-07 19:24:49.733,339.58776499999993,65.066285,339.5092455678535,65.07884039604942,0.035395250703276,,12.238874435424805,12.89,12.44,,,117.58099001747584,,,-1.923267792276511,1.167062,,,-0.675497049048656
TYC 4273-351-1,2024-01-07 19:24:49.733,340.0602133333333,65.05962083333333,340.03520778582816,65.0607077158385,0.0105998680770475,,12.543932914733888,12.68,12.2,,,82.414287101749,,,-1.5374312764783769,1.167062,,,-0.289660533250522
TYC 4273-659-1,2024-01-07 19:24:49.733,340.02271916666666,64.95526805555556,339.960674332621,64.9738956900871,0.0321926701470007,,10.68376636505127,11.52,10.84,,,329.7642115088448,,,-3.042933813250157,1.167062,,,-1.7951630700223022
TYC 4273-695-1,2024-01-07 19:24:49.733,339.6230466666666,65.06957249999999,339.58119856953186,65.07264370708548,0.0179040650802404,,11.706887245178224,12.47,12.15,,,290.5470217758696,,,-2.9054660811001662,1.167062,,,-1.6576953378723114
TYC 4273-822-1,2024-01-07 19:24:49.733,339.8645287499999,65.14470083333335,339.8672009024924,65.14220107487625,0.002740519258562,,10.90470027923584,11.65,10.91,,,341.6106966271324,,,-3.081253663345927,1.167062,,,-1.833482920118072
TYC 4273-849-1,2024-01-07 19:24:49.733,339.3875783333333,65.02880222222223,339.4566493593555,65.01517028677452,0.0321950801301349,,12.342562675476074,13.1,12.34,,,42.41343530201263,,,-0.8161836354157609,1.167062,,,0.431587107812094
V* RZ Cep,2024-01-07 19:24:49.733,339.8049033333333,64.85850305555554,339.8253828169607,64.87061139874424,0.0149091267152792,9.300000190734863,9.294269561767578,9.48,9.49,,,53.93895570049703,,,-1.077181345651048,1.167062,,,0.1705893975768069
TYC 4273-1186-1,2024-01-07 19:26:36.899,339.8064062499999,65.00935527777777,339.7758655407686,65.0052921370422,0.0135281196728472,,11.109890937805176,11.52,11.2,,,935.449647419424,,,-4.174976049926578,1.169363,,,-3.245971471570194
TYC 4273-319-1,2024-01-07 19:26:36.899,339.58776499999993,65.066285,339.5148355708035,65.07327587508519,0.0315256751380422,,12.238874435424805,12.89,12.44,,,116.88695397613158,,,-1.9168401139723523,1.169363,,,-0.9878355356159686
TYC 4273-351-1,2024-01-07 19:26:36.899,340.0602133333333,65.05962083333333,340.040590778489,65.05515792571457,0.0094017929205143,,12.543932914733888,12.68,12.2,,,76.84815695126214,,,-1.4615086515389248,1.169363,,,-0.5325040731825411
TYC 4273-659-1,2024-01-07 19:26:36.899,340.02271916666666,64.95526805555556,339.9661482858538,64.96836740923739,0.0272912935868298,,10.68376636505127,11.52,10.84,,,334.3599115804459,,,-3.057960515120948,1.169363,,,-2.1289559367645645
TYC 4273-695-1,2024-01-07 19:26:36.899,339.6230466666666,65.06957249999999,339.58677313498777,65.06710237115074,0.0154888691018269,,11.706887245178224,12.47,12.15,,,299.04291493836854,,,-2.9367588042559136,1.169363,,,-2.00775422589953
TYC 4273-822-1,2024-01-07 19:26:36.899,339.8645287499999,65.14470083333335,339.86068402755853,65.14473759944066,0.001616461665827,,10.90470027923584,11.65,10.91,,,81.59641895780815,,,-1.526602758797304,1.169363,,,-0.5975981804409202
TYC 4273-849-1,2024-01-07 19:26:36.899,339.3875783333333,65.02880222222223,339.4621924310177,65.00963774158838,0.0368808162408535,,12.342562675476074,13.1,12.34,,,43.89133512862786,,,-0.8533719904175391,1.169363,,,0.07563258793884464
V* RZ Cep,2024-01-07 19:26:36.899,339.8049033333333,64.85850305555554,339.83098491706403,64.86501172661022,0.0128498766455676,9.300000190734863,9.294269561767578,9.48,9.49,,,59.457696457533714,,,-1.1829452096436506,1.169363,,,-0.25394063128726685
TYC 4273-1186-1,2024-01-07 19:28:22.544,339.8064062499999,65.00935527777777,339.7852708724378,65.0085204175663,0.008968152088403,,11.109890937805176,11.52,11.2,,,940.5052474168556,,,-4.180828068285512,1.171629,,,-3.2364521818047844
TYC 4273-1351-1,2024-01-07 19:28:22.544,339.94506458333325,64.84511472222222,339.9523681316047,64.85272837005175,0.0082220919550181,,11.598641395568848,12.35,12.03,,,37.68081234485648,,,-0.6877256533267034,1.171629,,,0.25665023315402447
TYC 4273-319-1,2024-01-07 19:28:22.544,339.58776499999993,65.066285,339.5242063410579,65.07655144869092,0.0286890670137518,,12.238874435424805,12.89,12.44,,,119.5708226555594,,,-1.9414880539174937,1.171629,,,-0.9971121674367658
TYC 4273-351-1,2024-01-07 19:28:22.544,340.0602133333333,65.05962083333333,340.0500071901444,65.05838085158595,0.0044788429558377,,12.543932914733888,12.68,12.2,,,77.81394942362203,,,-1.4750686567416595,1.171629,,,-0.5306927702609316
TYC 4273-659-1,2024-01-07 19:28:22.544,340.02271916666666,64.95526805555556,339.97555615213406,64.9715948658536,0.0257863427009959,,10.68376636505127,11.52,10.84,,,337.84286197975695,,,-3.069211879555268,1.171629,,,-2.12483599307454
TYC 4273-695-1,2024-01-07 19:28:22.544,339.6230466666666,65.06957249999999,339.5961551414366,65.07035853276503,0.0113623008431269,,11.706887245178224,12.47,12.15,,,303.8147945988094,,,-2.953947307074518,1.171629,,,-2.0095714205937902
TYC 4273-822-1,2024-01-07 19:28:22.544,339.8645287499999,65.14470083333335,339.8701586498793,65.14805353101427,0.0041036259212387,,10.90470027923584,11.65,10.91,,,83.80558444270747,,,-1.5556074086044327,1.171629,,,-0.6112315221237048
TYC 4273-849-1,2024-01-07 19:28:22.544,339.3875783333333,65.02880222222223,339.4715590549764,65.01289426490368,0.0388685531525074,,12.342562675476074,13.1,12.34,,,44.20264675951907,,,-0.8610456977104795,1.171629,,,0.08333018877024845
V* RZ Cep,2024-01-07 19:28:22.544,339.8049033333333,64.85850305555554,339.78082093713925,64.85288543464986,0.0116732066416487,9.300000190734863,9.294269561767578,9.48,9.49,,,154.76983041636095,,,-2.22164077766558,1.171629,,,-1.2772648911848523
TYC 4273-1186-1,2024-01-07 19:30:07.837,339.8064062499999,65.00935527777777,339.7886459018455,65.00288832619404,0.0099062299867045,,11.109890937805176,11.52,11.2,,,949.2531768456532,,,-4.190880158986248,1.173944,,,-3.2440602468474147
TYC 4273-1351-1,2024-01-07 19:30:07.837,339.94506458333325,64.84511472222222,339.9557241838048,64.84696817411111,0.0048953246850051,,11.598641395568848,12.35,12.03,,,44.7258814459848,,,-0.8738222815548473,1.173944,,,0.07299763058398634
TYC 4273-319-1,2024-01-07 19:30:07.837,339.58776499999993,65.066285,339.5147363839056,65.06294865181594,0.0309688031014745,,12.238874435424805,12.89,12.44,,,119.49320110768616,,,-1.9407829998785773,1.173944,,,-0.9939630877397436
TYC 4273-351-1,2024-01-07 19:30:07.837,340.0602133333333,65.05962083333333,340.0532398658944,65.05272850285985,0.0074935446214375,,12.543932914733888,12.68,12.2,,,83.70822333016783,,,-1.5543453216382503,1.173944,,,-0.6075254094994167
TYC 4273-659-1,2024-01-07 19:30:07.837,340.02271916666666,64.95526805555556,339.9788463662082,64.9659538064657,0.021423929275962,,10.68376636505127,11.52,10.84,,,323.27525660444604,,,-3.0213561736109185,1.173944,,,-2.074536261472085
TYC 4273-695-1,2024-01-07 19:30:07.837,339.6230466666666,65.06957249999999,339.5995496085566,65.06471961740253,0.0110302256664752,,11.706887245178224,12.47,12.15,,,294.9759259789446,,,-2.9218914436572057,1.173944,,,-1.975071531518372
TYC 4273-822-1,2024-01-07 19:30:07.837,339.8645287499999,65.14470083333335,339.87352616616585,65.142381672428,0.004436470342474,,10.90470027923584,11.65,10.91,,,84.02221687098688,,,-1.5584103506592948,1.173944,,,-0.6115904385204611
V* RZ Cep,2024-01-07 19:30:07.837,339.8049033333333,64.85850305555554,339.78647470155846,64.86042712320108,0.0080621779814424,9.300000190734863,9.294269561767578,9.48,9.49,,,108.4381113940282,,,-1.835379873615257,1.173944,,,-0.8885599614764232
TYC 4273-1186-1,2024-01-07 19:31:52.954,339.8064062499999,65.00935527777777,339.7918725303094,65.00443427093025,0.0078691579940399,,11.109890937805176,11.52,11.2,,,940.0366133952876,,,-4.180286933897459,1.176271,,,-3.266349619915434
TYC 4273-1351-1,2024-01-07 19:31:52.954,339.94506458333325,64.84511472222222,339.95892842492594,64.84855956937795,0.0068257344410133,,11.598641395568848,12.35,12.03,,,58.88374886703724,,,-1.172413640371161,1.176271,,,-0.2584763263891362
TYC 4273-319-1,2024-01-07 19:31:52.954,339.58776499999993,65.066285,339.5179430406693,65.06452366655711,0.0294884276152466,,12.238874435424805,12.89,12.44,,,113.5343069733219,,,-1.8852427941318903,1.176271,,,-0.9713054801498656
TYC 4273-351-1,2024-01-07 19:31:52.954,340.0602133333333,65.05962083333333,340.0565896838048,65.0542893798078,0.0055461387163287,,12.543932914733888,12.68,12.2,,,70.82253274931698,,,-1.3728536455942275,1.176271,,,-0.4589163316122028
TYC 4273-659-1,2024-01-07 19:31:52.954,340.02271916666666,64.95526805555556,339.98209766399,64.96748866080424,0.0210930072572347,,10.68376636505127,11.52,10.84,,,339.46229304683555,,,-3.074403862159248,1.176271,,,-2.1604665481772236
TYC 4273-695-1,2024-01-07 19:31:52.954,339.6230466666666,65.06957249999999,339.6027850556644,65.066275131204,0.009155539589393,,11.706887245178224,12.47,12.15,,,293.82269300805945,,,-2.9176383481174204,1.176271,,,-2.003701034135396
TYC 4273-822-1,2024-01-07 19:31:52.954,339.8645287499999,65.14470083333335,339.8767785130025,65.14393754750711,0.0052052600295408,,10.90470027923584,11.65,10.91,,,82.40338702522392,,,-1.5372876679995189,1.176271,,,-0.6233503540174942
V* RZ Cep,2024-01-07 19:31:52.954,339.8049033333333,64.85850305555554,339.78968938006824,64.86199167031958,0.0073447107916937,9.300000190734863,9.294269561767578,9.48,9.49,,,110.7385771427862,,,-1.858172358468149,1.176271,,,-0.9442350444861244
TYC 4273-1186-1,2024-01-07 19:33:40.729,339.8064062499999,65.00935527777777,339.7943584277432,65.00037548665638,0.0103223979463751,,11.109890937805176,11.52,11.2,,,934.0827829484376,,,-4.173388428889925,1.178689,,,-3.193317821463413
TYC 4273-1351-1,2024-01-07 19:33:40.729,339.94506458333325,64.84511472222222,339.96139201106706,64.84443055137407,0.006973974909648,,11.598641395568848,12.35,12.03,,,54.78753773354808,,,-1.094129467769034,1.178689,,,-0.11405886034252222
TYC 4273-319-1,2024-01-07 19:33:40.729,339.58776499999993,65.066285,339.5204604302927,65.06045748110823,0.0289688540026273,,12.238874435424805,12.89,12.44,,,116.98729341541042,,,-1.9177717442812856,1.178689,,,-0.9377011368547737
TYC 4273-351-1,2024-01-07 19:33:40.729,340.0602133333333,65.05962083333333,340.0590222118989,65.05016568693851,0.0094684821417539,,12.543932914733888,12.68,12.2,,,85.42403295715597,,,-1.576375188508909,1.178689,,,-0.5963045810823971
TYC 4273-435-1,2024-01-07 19:33:40.729,339.8296558333333,64.86889416666666,339.80721598965806,64.90718996685315,0.0394621309913039,,12.39925765991211,12.99,12.02,,,86.72009352789702,,,-1.592724354796412,1.178689,,,-0.6126537473699002
