Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass
UCAC4 671-056978,2023-04-03T20:58:46.919,194.23035624999997,44.08350444444444,194.21592101198883,44.08396098825443,0.010379221444976659,,,13.154,,,46.37438943335064,,,0.7199107617829947,1.1996
UCAC4 671-056981,2023-04-03T20:58:46.919,194.25201874999996,44.08410611111111,194.29111625531695,44.10543594006088,0.03526210329032067,,,14.607,,,192.1448727440669,,,-0.8234657266530843,1.1996
[VV2006] J125711.4+435654,2023-04-03T20:58:46.919,194.29742916666663,43.94843611111111,194.25983418714134,43.94210464297172,0.027799120428263022,,,19.89,,,84.21419359667243,,,0.07214303768702036,1.1996
[VV2006] J125713.1+435912,2023-04-03T20:58:46.919,194.30461249999996,43.9867075,194.3016912259309,43.96368226392047,0.023121008261791066,,,19.46,,,524.7150390049268,,,-1.91420250593343,1.1996
BD+44  2235,2023-04-03T21:11:48.629,194.26339291666665,44.009390555555555,194.23614043924758,44.026127893941954,0.025772408958893815,,,11.283,,,67.2151502382925,,,0.31693833935255983,1.172769
BD+44  2236,2023-04-03T21:11:48.629,194.3568083333333,44.03411805555555,194.3525911685948,44.056412764046726,0.022499834622727494,,,12.118,,,53.398861283811584,,,0.5667762838092241,1.172769
BD+44  2237,2023-04-03T21:11:48.629,194.35763874999995,43.94248611111111,194.35256423196577,43.949989066821274,0.008345250263247398,,,11.74,,,1525.0763198846175,,,-3.0726226708142477,1.172769
GALEX J125702.3+435245,2023-04-03T21:11:48.629,194.25961166666661,43.87941444444444,194.25760306269166,43.91421332247161,0.034828965222500105,,,18.1,,,252.29747750282877,,,-1.1191759974431614,1.172769
GEN# +7.00320230,2023-04-03T21:11:48.629,194.4333333333333,44.14666666666667,194.41513918402617,44.18417353236442,0.03971271331181463,,,12.41,,,7.54336766647134,,,2.691693083843021,1.172769
TYC 3023-1727-1,2023-04-03T21:11:48.629,194.45246958333328,44.14454194444444,194.43314474230257,44.13146328644529,0.019062885832436913,,,12.18,,,583.6714114617334,,,-2.029814781038758,1.172769
TYC 3023-1747-1,2023-04-03T21:11:48.629,194.32141541666664,44.016803333333336,194.31792149324855,43.983676492462884,0.03322204542988393,,,12.02,,,156.7117707798758,,,-0.602147771382349,1.172769
TYC 3023-1899-1,2023-04-03T21:11:48.629,194.16806583333332,43.94271277777777,194.14254251081795,43.93485616056447,0.01998773237736215,,,12.427,,,83.42902348817336,,,0.08231337278270315,1.172769
TYC 3023-1974-1,2023-04-03T21:11:48.629,194.15329874999998,44.24989027777778,194.1522823948292,44.22218793914678,0.027711907661121072,,,12.111,,,821.4264468516913,,,-2.4008154298933997,1.172769
UCAC4 671-056976,2023-04-03T21:11:48.629,194.1467458333333,44.04041722222222,194.1992643248545,44.033551856686735,0.03837420418848924,,,15.111,,,74.20508647808629,,,0.20952208473857606,1.172769
UCAC4 671-056978,2023-04-03T21:11:48.629,194.23035624999997,44.08350444444444,194.22072241073118,44.095964457951325,0.014252424899446316,,,13.154,,,107.81989813640462,,,-0.19614101937691814,1.172769
UCAC4 671-056981,2023-04-03T21:11:48.629,194.25201874999996,44.08410611111111,194.2877813626091,44.07255257110205,0.028169781884900023,,,14.607,,,506.16212294935247,,,-1.875117833842717,1.172769
[VV2006] J125713.1+435912,2023-04-03T21:11:48.629,194.30461249999996,43.9867075,194.2646208047712,43.9619778632973,0.037945308772128004,,,19.46,,,83.75668502186204,,,0.07805757306517547,1.172769
BD+44  2235,2023-04-03T21:24:47.125,194.26339291666665,44.009390555555555,194.2362320647993,44.02157003612769,0.02301889147457893,,,11.283,,,60.33608730042516,,,0.43416341498907135,1.148706
BD+44  2236,2023-04-03T21:24:47.125,194.3568083333333,44.03411805555555,194.3678818539055,44.07487835585672,0.04152994906087899,,,12.118,,,121.00896318366523,,,-0.3214375760985367,1.148706
BD+44  2237,2023-04-03T21:24:47.125,194.35763874999995,43.94248611111111,194.35264444934091,43.945401300771216,0.004629199472936126,,,11.74,,,1593.517809981337,,,-3.1202860307446945,1.148706
GALEX J125702.3+435245,2023-04-03T21:24:47.125,194.25961166666661,43.87941444444444,194.25769396308775,43.90964078870008,0.03025791828010639,,,18.1,,,265.8873610119929,,,-1.1761379603548305,1.148706
TYC 3023-1727-1,2023-04-03T21:24:47.125,194.45246958333328,44.14454194444444,194.43326512020437,44.126866459090905,0.02241408224633367,,,12.18,,,596.9275419974861,,,-2.0541977702198286,1.148706
TYC 3023-1747-1,2023-04-03T21:24:47.125,194.32141541666664,44.016803333333336,194.34139567253516,44.003810965829395,0.019372694031350148,,,12.02,,,20.005245909061273,,,1.6327465381108257,1.148706
TYC 3023-1899-1,2023-04-03T21:24:47.125,194.16806583333332,43.94271277777777,194.14267016223093,43.93027018640159,0.022119145091114966,,,12.427,,,84.56959572014506,,,0.06757063740422893,1.148706
TYC 3023-1974-1,2023-04-03T21:24:47.125,194.15329874999998,44.24989027777778,194.152423859865,44.2176305442177,0.032265823419250904,,,12.111,,,835.2529060003005,,,-2.418938714661993,1.148706
UCAC4 671-056976,2023-04-03T21:24:47.125,194.1467458333333,44.04041722222222,194.19938219114738,44.028988417750305,0.03952947660979119,,,15.111,,,69.07742703328495,,,0.28726589164844263,1.148706
UCAC4 671-056978,2023-04-03T21:24:47.125,194.23035624999997,44.08350444444444,194.22083197586807,44.09139827521052,0.010445716022493825,,,13.154,,,112.08094231245116,,,-0.2382231603833099,1.148706
UCAC4 671-056981,2023-04-03T21:24:47.125,194.25201874999996,44.08410611111111,194.28789172617616,44.06798323030148,0.030399523412618177,,,14.607,,,524.1279397985392,,,-1.912987004769542,1.148706
[VV2006] J125713.1+435912,2023-04-03T21:24:47.125,194.30461249999996,43.9867075,194.2647191809405,43.95740490778009,0.04102349139145512,,,19.46,,,83.95044202274477,,,0.0755488056908816,1.148706
BD+44  2235,2023-04-03T21:38:09.067,194.26339291666665,44.009390555555555,194.23634875032755,44.027271375057765,0.02641866420894135,,,11.283,,,67.13530291769979,,,0.31822889156122197,1.126186
BD+44  2236,2023-04-03T21:38:09.067,194.3568083333333,44.03411805555555,194.3528926347271,44.057516392183906,0.02356700664460405,,,12.118,,,57.520706179351635,,,0.4860457505405482,1.126186
BD+44  2237,2023-04-03T21:38:09.067,194.35763874999995,43.94248611111111,194.35281261819878,43.9511120235791,0.009299472275232132,,,11.74,,,1593.3493230303507,,,-3.1201712268477944,1.126186
GALEX J125702.3+435245,2023-04-03T21:38:09.067,194.25961166666661,43.87941444444444,194.2578584054077,43.91533209686593,0.035939864485526454,,,18.1,,,258.98905926079743,,,-1.1475972717107683,1.126186
TYC 3023-1727-1,2023-04-03T21:38:09.067,194.45246958333328,44.14454194444444,194.4333843406728,44.132590852773305,0.018177662099676573,,,12.18,,,616.9769771262653,,,-2.090066122329313,1.126186
TYC 3023-1747-1,2023-04-03T21:38:09.067,194.32141541666664,44.016803333333336,194.3181531793458,43.98480452986884,0.03208473271089763,,,12.02,,,156.9882023107686,,,-0.6040612672360786,1.126186
TYC 3023-1899-1,2023-04-03T21:38:09.067,194.16806583333332,43.94271277777777,194.14281335408253,43.93593253758415,0.01940664535776239,,,12.427,,,77.73464031132613,,,0.15906979018779469,1.126186
TYC 3023-1974-1,2023-04-03T21:38:09.067,194.15329874999998,44.24989027777778,194.15251017879515,44.22332396360139,0.026572321228515793,,,12.111,,,839.1634365273515,,,-2.424010108418269,1.126186
UCAC4 671-056976,2023-04-03T21:38:09.067,194.1467458333333,44.04041722222222,194.19952995704804,44.03469082348279,0.03837533331373416,,,15.111,,,80.32199682120529,,,0.12352003213718614,1.126186
UCAC4 671-056978,2023-04-03T21:38:09.067,194.23035624999997,44.08350444444444,194.25089510221224,44.08149866518491,0.014889572536271059,,,13.154,,,53.24544352999209,,,0.569900151041977,1.126186
UCAC4 671-056981,2023-04-03T21:38:09.067,194.25201874999996,44.08410611111111,194.28802556664172,44.07368430017203,0.027887250625838543,,,14.607,,,524.9959013379101,,,-1.9147835085676412,1.126186
[VV2006] J125713.1+435912,2023-04-03T21:38:09.067,194.30461249999996,43.9867075,194.26485225810097,43.96308596434558,0.037103819373344275,,,19.46,,,85.75694674989313,,,0.05243299808100378,1.126186
BD+44  2235,2023-04-03T21:51:24.560,194.26339291666665,44.009390555555555,194.23183482306752,44.02215557133097,0.026038561455751508,,,11.283,,,63.715018909935566,,,0.3750017327563499,1.10619
BD+44  2236,2023-04-03T21:51:24.560,194.3568083333333,44.03411805555555,194.36340286879087,44.075469521791476,0.041622169490111854,,,12.118,,,126.7945821547807,,,-0.37214546849642216,1.10619
BD+44  2237,2023-04-03T21:51:24.560,194.35763874999995,43.94248611111111,194.34819390774507,43.94599557141862,0.007652594102987601,,,11.74,,,1624.8664422813654,,,-3.1414379000520287,1.10619
GALEX J125702.3+435245,2023-04-03T21:51:24.560,194.25961166666661,43.87941444444444,194.27090586931106,43.90869274361997,0.030388482819940464,,,18.1,,,1055.458093361881,,,-2.6729962125454696,1.10619
GEN# +7.00320230,2023-04-03T21:51:24.560,194.4333333333333,44.14666666666667,194.40078063686101,44.12534478265596,0.0316297134145127,,,12.41,,,53.43022854561849,,,0.5661386939388813,1.10619
TYC 3023-1727-1,2023-04-03T21:51:24.560,194.45246958333328,44.14454194444444,194.4287555342413,44.12748280086128,0.024097119235598295,,,12.18,,,621.5239028768586,,,-2.0980383154343505,1.10619
TYC 3023-1747-1,2023-04-03T21:51:24.560,194.32141541666664,44.016803333333336,194.32321054020858,44.00673533594383,0.010150437202826155,,,12.02,,,31.223446740918178,,,1.1494041662812573,1.10619
TYC 3023-1899-1,2023-04-03T21:51:24.560,194.16806583333332,43.94271277777777,194.16192584962397,43.95911907889206,0.016991366524552375,,,12.427,,,35.62108522449722,,,1.0063384074653061,1.10619
TYC 3023-1974-1,2023-04-03T21:51:24.560,194.15329874999998,44.24989027777778,194.14789008849178,44.21821878483721,0.031907699650155386,,,12.111,,,861.7484154530551,,,-2.4528449601971625,1.10619
UCAC4 671-056976,2023-04-03T21:51:24.560,194.1467458333333,44.04041722222222,194.1949561737186,44.02957008830641,0.03631690202051137,,,15.111,,,77.69344369691811,,,0.1596453445621421,1.10619
UCAC4 671-056978,2023-04-03T21:51:24.560,194.23035624999997,44.08350444444444,194.21633908146174,44.09197399749029,0.013156810699680246,,,13.154,,,119.38942162801612,,,-0.30680834715175054,1.10619
[VV2006] J125711.4+435654,2023-04-03T21:51:24.560,194.29742916666663,43.94843611111111,194.26029031887512,43.95799114921846,0.028392598612388412,,,19.89,,,88.0602312048648,,,0.02365672015176496,1.10619
BD+44  2235,2023-04-03T22:06:29.153,194.26339291666665,44.009390555555555,194.22720304975508,44.02354061140885,0.029623557894920223,,,11.283,,,64.50753604423147,,,0.3615801392875529,1.085979
BD+44  2237,2023-04-03T22:06:29.153,194.35763874999995,43.94248611111111,194.34361419969974,43.94741911289842,0.011238305746611898,,,11.74,,,1631.5693025333053,,,-3.1459075404190107,1.085979
GALEX J125702.3+435245,2023-04-03T22:06:29.153,194.25961166666661,43.87941444444444,194.26634147607098,43.910117454632335,0.031083652172807383,,,18.1,,,1058.4458970653566,,,-2.6760653858177097,1.085979
GEN# +7.00320230,2023-04-03T22:06:29.153,194.4333333333333,44.14666666666667,194.39619962767424,44.12675501666459,0.03326714696364388,,,12.41,,,56.49588021037516,,,0.5055643251618896,1.085979
TYC 3023-1727-1,2023-04-03T22:06:29.153,194.45246958333328,44.14454194444444,194.42415508713805,44.12888152713896,0.025655052700114096,,,12.18,,,613.4723102132036,,,-2.0838811391977963,1.085979
TYC 3023-1747-1,2023-04-03T22:06:29.153,194.32141541666664,44.016803333333336,194.30895959715255,43.98110828580673,0.0368024487955337,,,12.02,,,159.85394162910688,,,-0.6237020999989308,1.085979
TYC 3023-1899-1,2023-04-03T22:06:29.153,194.16806583333332,43.94271277777777,194.18483199146496,43.931446625133354,0.016513385974797616,,,12.427,,,60.82490731457381,,,0.4254026340424593,1.085979
TYC 3023-1974-1,2023-04-03T22:06:29.153,194.15329874999998,44.24989027777778,194.14332138389602,44.21958095922099,0.03114094001168041,,,12.111,,,879.698628085491,,,-2.4752285130941156,1.085979
UCAC4 671-056976,2023-04-03T22:06:29.153,194.1467458333333,44.04041722222222,194.19034286779478,44.030974366224555,0.03273379763907866,,,15.111,,,83.13029356445503,,,0.08620798819231398,1.085979
UCAC4 671-056978,2023-04-03T22:06:29.153,194.23035624999997,44.08350444444444,194.2416114492659,44.07780828536499,0.009890312418032702,,,13.154,,,54.6909705293844,,,0.5408171978451912,1.085979
[VV2006] J125711.4+435654,2023-04-03T22:06:29.153,194.29742916666663,43.94843611111111,194.2556602201627,43.95941250396011,0.032010144195645907,,,19.89,,,90.5326794942739,,,-0.006407162320646543,1.085979
BD+44  2235,2023-04-03T22:27:27.762,194.26339291666665,44.009390555555555,194.23569712885785,44.02547616017854,0.025601302449820305,,,11.283,,,65.32078889548904,,,0.34797772065011723,1.062235
BD+44  2236,2023-04-03T22:27:27.762,194.3568083333333,44.03411805555555,194.3522162562496,44.055714771034545,0.021847497553816122,,,12.118,,,54.767770380034165,,,0.5392936211740045,1.062235
BD+44  2237,2023-04-03T22:27:27.762,194.35763874999995,43.94248611111111,194.35213198038906,43.949387243896176,0.00795899741245543,,,11.74,,,1650.3047053961977,,,-3.158304071261938,1.062235
GALEX J125702.3+435245,2023-04-03T22:27:27.762,194.25961166666661,43.87941444444444,194.25718316820775,43.91359673211727,0.03422705289785888,,,18.1,,,274.5779145908598,,,-1.211057732023392,1.062235
GEN# +7.00320230,2023-04-03T22:27:27.762,194.4333333333333,44.14666666666667,194.41130116912686,44.183133449887606,0.039744288051927736,,,12.41,,,8.029171797439972,,,2.623929397435117,1.062235
TYC 3023-1727-1,2023-04-03T22:27:27.762,194.45246958333328,44.14454194444444,194.4326735291441,44.13084737361747,0.019732717315819232,,,12.18,,,615.4948115701707,,,-2.087454717190083,1.062235
TYC 3023-1747-1,2023-04-03T22:27:27.762,194.32141541666664,44.016803333333336,194.3271820928183,44.010120225369185,0.007865347033280241,,,12.02,,,31.990420921951625,,,1.123056387448825,1.062235
TYC 3023-1899-1,2023-04-03T22:27:27.762,194.16806583333332,43.94271277777777,194.19335587513635,43.93335420884336,0.020475053352413754,,,12.427,,,58.34557510778143,,,0.4705864610828091,1.062235
TYC 3023-1974-1,2023-04-03T22:27:27.762,194.15329874999998,44.24989027777778,194.15182402078233,44.221551838765265,0.028358130151293584,,,12.111,,,883.968509383378,,,-2.480485711206347,1.062235
UCAC4 671-056976,2023-04-03T22:27:27.762,194.1467458333333,44.04041722222222,194.1988744054515,44.03292996207056,0.03821560482629039,,,15.111,,,81.68314749133128,,,0.10527511349359295,1.062235
UCAC4 671-056978,2023-04-03T22:27:27.762,194.23035624999997,44.08350444444444,194.2202616557951,44.0953446353816,0.01388379368516543,,,13.154,,,118.27704859816407,,,-0.29664492368138873,1.062235
UCAC4 671-056981,2023-04-03T22:27:27.762,194.25201874999996,44.08410611111111,194.2873419968315,44.07193896644328,0.02814213453867923,,,14.607,,,538.4042808927852,,,-1.9421649872457378,1.062235
[VV2006] J125713.1+435912,2023-04-03T22:27:27.762,194.30461249999996,43.9867075,194.26419949106807,43.96134589459318,0.03858828364888733,,,19.46,,,91.11350741501064,,,-0.013350639222654281,1.062235
BD+44  2235,2023-04-03T22:40:03.510,194.26339291666665,44.009390555555555,194.2502029901003,44.02111453442573,0.015080725465279098,,,11.283,,,72.4314602786992,,,0.23578817102769242,1.050294
BD+44  2236,2023-04-03T22:40:03.510,194.3568083333333,44.03411805555555,194.3666852145778,44.0513451580106,0.018632740202378532,,,12.118,,,59.712673781073704,,,0.445439978060218,1.050294
BD+44  2237,2023-04-03T22:40:03.510,194.35763874999995,43.94248611111111,194.36656914629006,43.94495023863254,0.006886062404030635,,,11.74,,,1671.894099761405,,,-3.172415639204307,1.050294
GALEX J125702.3+435245,2023-04-03T22:40:03.510,194.25961166666661,43.87941444444444,194.27161884291607,43.90919539942899,0.03101246463672434,,,18.1,,,270.89407454414015,,,-1.1963924901757554,1.050294
TYC 3023-1727-1,2023-04-03T22:40:03.510,194.45246958333328,44.14454194444444,194.4471737222944,44.12639753778155,0.018538222298109003,,,12.18,,,627.3748790914888,,,-2.1082115388824834,1.050294
TYC 3023-1747-1,2023-04-03T22:40:03.510,194.32141541666664,44.016803333333336,194.32047258962524,43.978538049709876,0.03827129393853568,,,12.02,,,574.6904192138902,,,-2.012978618847803,1.050294
TYC 3023-1899-1,2023-04-03T22:40:03.510,194.16806583333332,43.94271277777777,194.15658943231665,43.92985858032027,0.015281652925272175,,,12.427,,,86.31128396225091,,,0.0454373305968906,1.050294
TYC 3023-1974-1,2023-04-03T22:40:03.510,194.15329874999998,44.24989027777778,194.1663886469981,44.21715578257183,0.034051604608331926,,,12.111,,,891.2532943302448,,,-2.4893965967543057,1.050294
UCAC4 671-056978,2023-04-03T22:40:03.510,194.23035624999997,44.08350444444444,194.23477518979306,44.0909319575352,0.008077282866248894,,,13.154,,,117.26655781882488,,,-0.28732916961679034,1.050294
UCAC4 671-056981,2023-04-03T22:40:03.510,194.25201874999996,44.08410611111111,194.28199649984776,44.06262171332561,0.03042110310049961,,,14.607,,,1480.1904321239608,,,-3.040187707963942,1.050294
[VV2006] J125713.1+435912,2023-04-03T22:40:03.510,194.30461249999996,43.9867075,194.27865201303987,43.95694148982796,0.03514370759281621,,,19.46,,,92.0279429157111,,,-0.02419301247046932,1.050294
BD+44  2235,2023-04-03T22:52:49.841,194.26339291666665,44.009390555555555,194.22573493393432,44.0212953937095,0.029582990998972044,,,11.283,,,65.8052930349445,,,0.33995420508708346,1.039632
BD+44  2236,2023-04-03T22:52:49.841,194.3568083333333,44.03411805555555,194.3573215205027,44.07460477091314,0.04048839521166128,,,12.118,,,125.4246767330261,,,-0.36035120230067497,1.039632
BD+44  2237,2023-04-03T22:52:49.841,194.35763874999995,43.94248611111111,194.3604048161477,43.95375384975032,0.011442374254717034,,,11.74,,,1564.332412032565,,,-3.100216335698507,1.039632
GALEX J125702.3+435245,2023-04-03T22:52:49.841,194.25961166666661,43.87941444444444,194.26483538272714,43.90786119492343,0.02869473805938596,,,18.1,,,1084.9276466286117,,,-2.702895666983565,1.039632
GEN# +7.00320230,2023-04-03T22:52:49.841,194.4333333333333,44.14666666666667,194.3947286964324,44.124484907193924,0.03549183689147376,,,12.41,,,50.2449753510258,,,0.6328746798312503,1.039632
TYC 3023-1727-1,2023-04-03T22:52:49.841,194.45246958333328,44.14454194444444,194.42267280514565,44.12659992204942,0.02791474864605796,,,12.18,,,640.0894021554271,,,-2.1299953182018188,1.039632
TYC 3023-1747-1,2023-04-03T22:52:49.841,194.32141541666664,44.016803333333336,194.34220910217505,44.05154019434557,0.03781699773958725,,,12.02,,,54.43263768734448,,,0.5459578241135818,1.039632
TYC 3023-1899-1,2023-04-03T22:52:49.841,194.16806583333332,43.94271277777777,194.18335257405587,43.929197182113704,0.017431360287123138,,,12.427,,,62.04921208182367,,,0.4037655959046222,1.039632
TYC 3023-1974-1,2023-04-03T22:52:49.841,194.15329874999998,44.24989027777778,194.14185895890188,44.21732269746315,0.03358321001659512,,,12.111,,,907.3745338041808,,,-2.508860192094769,1.039632
UCAC4 671-056976,2023-04-03T22:52:49.841,194.1467458333333,44.04041722222222,194.18887274746,44.028713007192835,0.032468827220591634,,,15.111,,,83.35126223010161,,,0.08332582121412706,1.039632
UCAC4 671-056978,2023-04-03T22:52:49.841,194.23035624999997,44.08350444444444,194.2401601106095,44.07556337940393,0.010614245313410941,,,13.154,,,56.75007645874393,,,0.5006901461341684,1.039632
[VV2006] J125711.4+435654,2023-04-03T22:52:49.841,194.29742916666663,43.94843611111111,194.30789451685536,43.920869121714134,0.028578605097844732,,,19.89,,,20.93898758166108,,,1.5832170752660195,1.039632
BD+44  2235,2023-04-03T23:05:14.997,194.26339291666665,44.009390555555555,194.24689749415256,44.019417673687066,0.015532941517932478,,,11.283,,,70.67884771545556,,,0.26238262223654196,1.030978
BD+44  2236,2023-04-03T23:05:14.997,194.3568083333333,44.03411805555555,194.36338784726567,44.04961417251812,0.016201803240706684,,,12.118,,,59.346773121205274,,,0.45211349880706153,1.030978
BD+44  2237,2023-04-03T23:05:14.997,194.35763874999995,43.94248611111111,194.36328424770812,43.943240500655264,0.0041343488724841036,,,11.74,,,1687.3421052392405,,,-3.1824015860384476,1.030978
GALEX J125702.3+435245,2023-04-03T23:05:14.997,194.25961166666661,43.87941444444444,194.2683244243754,43.907487649985,0.028766763124117502,,,18.1,,,272.5765534149629,,,-1.2031149659293314,1.030978
TYC 3023-1727-1,2023-04-03T23:05:14.997,194.45246958333328,44.14454194444444,194.44387904705096,44.12467559847926,0.02080107730377625,,,12.18,,,636.2032361782337,,,-2.1233834111639647,1.030978
TYC 3023-1747-1,2023-04-03T23:05:14.997,194.32141541666664,44.016803333333336,194.31719114633898,43.97683240263372,0.040086280711171825,,,12.02,,,590.9108810020621,,,-2.043198694224626,1.030978
TYC 3023-1899-1,2023-04-03T23:05:14.997,194.16806583333332,43.94271277777777,194.17704498196616,43.95642244806372,0.015157355415737116,,,12.427,,,37.11957377576664,,,0.9615988215884265,1.030978
TYC 3023-1974-1,2023-04-03T23:05:14.997,194.15329874999998,44.24989027777778,194.16309540204125,44.21542925043106,0.03516866204280313,,,12.111,,,906.2940909536965,,,-2.5075665973964885,1.030978
UCAC4 670-057697,2023-04-03T23:05:14.997,194.1333308333333,43.945865,194.14843945877,43.98531522976237,0.040921585508155355,,,13.951,,,8.526770635550577,,,2.558644821327836,1.030978
UCAC4 671-056978,2023-04-03T23:05:14.997,194.23035624999997,44.08350444444444,194.23148589753808,44.08924153477658,0.0057941869403318295,,,13.154,,,116.98760803015762,,,-0.2847433797169766,1.030978
UCAC4 671-056981,2023-04-03T23:05:14.997,194.25201874999996,44.08410611111111,194.28400627033676,44.10061787814422,0.028292141298797476,,,14.607,,,121.50542812174479,,,-0.32588292639518746,1.030978
[VV2006] J125713.1+435912,2023-04-03T23:05:14.997,194.30461249999996,43.9867075,194.27533145275234,43.95524679261762,0.03786635729810357,,,19.46,,,92.39906539721858,,,-0.02856267244753052,1.030978
BD+44  2235,2023-04-03T23:19:50.167,194.26339291666665,44.009390555555555,194.2358424060772,44.016846827423215,0.0211703214040043,,,11.283,,,70.82877199154342,,,0.26008199311475017,1.022549
BD+44  2236,2023-04-03T23:19:50.167,194.3568083333333,44.03411805555555,194.36742710785265,44.07012638129115,0.03680820273765024,,,12.118,,,130.27017686478644,,,-0.40150623334401736,1.022549
BD+44  2237,2023-04-03T23:19:50.167,194.35763874999995,43.94248611111111,194.35220491490605,43.94069772221779,0.004301967944083916,,,11.74,,,1715.1767294396736,,,-3.2001659158706177,1.022549
GALEX J125702.3+435245,2023-04-03T23:19:50.167,194.25961166666661,43.87941444444444,194.25726044497074,43.904950151827926,0.02559186072647887,,,18.1,,,274.78162933316673,,,-1.2118629623456827,1.022549
GEN# +7.00320230,2023-04-03T23:19:50.167,194.4333333333333,44.14666666666667,194.40480705211277,44.120026034177286,0.03359917379115597,,,12.41,,,55.88542270487636,,,0.5173599231325896,1.022549
TYC 3023-1727-1,2023-04-03T23:19:50.167,194.45246958333328,44.14454194444444,194.43282027757132,44.122126010116574,0.026483220402404608,,,12.18,,,654.6417512181811,,,-2.15440297625543,1.022549
TYC 3023-1747-1,2023-04-03T23:19:50.167,194.32141541666664,44.016803333333336,194.32726260275004,44.001447518474066,0.015921275066430447,,,12.02,,,36.59969316658311,,,0.9769126623403179,1.022549
TYC 3023-1899-1,2023-04-03T23:19:50.167,194.16806583333332,43.94271277777777,194.16597415538808,43.95383729643974,0.011225986176111317,,,12.427,,,35.744926042685904,,,1.0025702665111138,1.022549
TYC 3023-1974-1,2023-04-03T23:19:50.167,194.15329874999998,44.24989027777778,194.15206356870425,44.21289248853355,0.03700837350301112,,,12.111,,,923.817428464963,,,-2.5283591045476843,1.022549
UCAC4 670-057697,2023-04-03T23:19:50.167,194.1333308333333,43.945865,194.12155604020646,43.96900602181261,0.024644513181641747,,,13.951,,,15.204958889476984,,,1.9306431479614714,1.022549
UCAC4 671-056976,2023-04-03T23:19:50.167,194.1467458333333,44.04041722222222,194.19901512411556,44.024298292846204,0.04088998945604228,,,15.111,,,81.12337637979681,,,0.11274122901102954,1.022549
UCAC4 671-056978,2023-04-03T23:19:50.167,194.23035624999997,44.08350444444444,194.22043216218952,44.086684528303934,0.007805708503644301,,,13.154,,,119.63779379218454,,,-0.3090647157202635,1.022549
UCAC4 671-056981,2023-04-03T23:19:50.167,194.25201874999996,44.08410611111111,194.2874955586117,44.06325357668455,0.03293136586025725,,,14.607,,,569.4116669438386,,,-2.002959629817422,1.022549
[VV2006] J125711.4+435654,2023-04-03T23:19:50.167,194.29742916666663,43.94843611111111,194.26427711844508,43.95270108283405,0.024245515302791138,,,19.89,,,94.40411771060633,,,-0.05187107072718081,1.022549
[VV2006] J125713.1+435912,2023-04-03T23:19:50.167,194.30461249999996,43.9867075,194.30611921592862,43.97428530593786,0.01246941812345095,,,19.46,,,596.2308321175994,,,-2.052929802373834,1.022549
BD+44  2235,2023-04-03T23:32:33.846,194.26339291666665,44.009390555555555,194.23655179549357,44.019250581917305,0.02167566937334552,,,11.283,,,64.4563545876332,,,0.36244192413424436,1.016805
BD+44  2236,2023-04-03T23:32:33.846,194.3568083333333,44.03411805555555,194.3681577236929,44.07254950971336,0.03928751501728601,,,12.118,,,126.51085434742498,,,-0.3697131979077807,1.016805
BD+44  2237,2023-04-03T23:32:33.846,194.35763874999995,43.94248611111111,194.35292241754416,43.9431109323359,0.0034529174492013734,,,11.74,,,1704.7776434707257,,,-3.1935630798678933,1.016805
GALEX J125702.3+435245,2023-04-03T23:32:33.846,194.25961166666661,43.87941444444444,194.25795779273716,43.90736180111811,0.027972758371492577,,,18.1,,,276.51332546028675,,,-1.2186838895036993,1.016805
TYC 3023-1727-1,2023-04-03T23:32:33.846,194.45246958333328,44.14454194444444,194.43354479238394,44.124533904891344,0.024182732509838142,,,12.18,,,646.5935920165058,,,-2.1409722170933856,1.016805
TYC 3023-1747-1,2023-04-03T23:32:33.846,194.32141541666664,44.016803333333336,194.32790903096807,44.00387826769136,0.013742963038566496,,,12.02,,,32.92213758946957,,,1.0918862095888218,1.016805
TYC 3023-1899-1,2023-04-03T23:32:33.846,194.16806583333332,43.94271277777777,194.14292678244115,43.92799205353794,0.023332938136656683,,,12.427,,,82.31336943954113,,,0.09693032462407064,1.016805
TYC 3023-1974-1,2023-04-03T23:32:33.846,194.15329874999998,44.24989027777778,194.1527883121148,44.215304520543185,0.03458769096314013,,,12.111,,,920.1643992638993,,,-2.5240572929033482,1.016805
UCAC4 671-056976,2023-04-03T23:32:33.846,194.1467458333333,44.04041722222222,194.19973429823892,44.026695359866544,0.04049110630425443,,,15.111,,,83.21879623882438,,,0.08505270003341053,1.016805
UCAC4 671-056978,2023-04-03T23:32:33.846,194.23035624999997,44.08350444444444,194.22111891219092,44.0890944551499,0.008675997519071946,,,13.154,,,118.28506424317561,,,-0.29671850161736774,1.016805
UCAC4 671-056981,2023-04-03T23:32:33.846,194.25201874999996,44.08410611111111,194.28821343466072,44.06566507374493,0.03187864932738011,,,14.607,,,556.9140460836782,,,-1.9788641551254862,1.016805
