Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass
UCAC4 776-050859,2023-01-23T20:10:34.093,339.90894624999993,65.15553861111111,339.92174416359614,65.15108552877646,0.006981996178238977,12.984,,,48.99632821751382,,,-0.09237755366241801,,,1.353018
V* RZ Cep,2023-01-23T20:10:34.093,339.8049033333333,64.85850305555554,339.79214810497143,64.86341947174233,0.007316603878188276,9.3,,,236.19180535426506,,,-1.8001307799242974,,,1.353018
Case  499,2023-01-23T20:13:35.911,339.4184791666666,65.05113833333333,339.4794870705372,65.04200220216158,0.02731151460904633,12.32,,,48.65582971017662,,,-0.08480592261624521,,,1.359409
UCAC4 775-051528,2023-01-23T20:13:35.911,339.6520275,64.91847833333334,339.62530150315763,64.91290122582966,0.012628733522726381,12.426,,,147.09789668909085,,,-1.2859848728588452,,,1.359409
UCAC4 776-050735,2023-01-23T20:13:35.911,339.45547124999996,65.15067722222223,339.51966016952724,65.15374344584471,0.0271464894178996,12.517,,,1063.6787225260298,,,-3.4339948951774524,,,1.359409
UCAC4 776-050768,2023-01-23T20:13:35.911,339.5824233333333,65.16741250000001,339.5801852672689,65.17395809799442,0.006612720974180725,13.313,,,35.17146262884876,,,0.2675552116393171,,,1.359409
UCAC4 776-050859,2023-01-23T20:13:35.911,339.90894624999993,65.15553861111111,339.92147827371497,65.15114345823845,0.006859045318890391,12.984,,,45.74926085219576,,,-0.01792892001557586,,,1.359409
V* RZ Cep,2023-01-23T20:13:35.911,339.8049033333333,64.85850305555554,339.7918465502166,64.8634875376003,0.007457295068840538,9.3,,,238.22549200107323,,,-1.8094392969574389,,,1.359409
Case  499,2023-01-23T20:16:38.216,339.4184791666666,65.05113833333333,339.4794200092589,65.04183504378697,0.02734135544917681,12.32,,,57.31232448146699,,,-0.2625887730435738,,,1.365887
UCAC4 775-051528,2023-01-23T20:16:38.216,339.6520275,64.91847833333334,339.6250673920466,64.91285901258833,0.012736434071733223,12.426,,,149.68947055092423,,,-1.304946846304709,,,1.365887
UCAC4 776-050735,2023-01-23T20:16:38.216,339.45547124999996,65.15067722222223,339.5195369950798,65.15368786669434,0.02708885693382778,12.517,,,1114.8046975318932,,,-3.484965690718363,,,1.365887
UCAC4 776-050768,2023-01-23T20:16:38.216,339.5824233333333,65.16741250000001,339.5801341731561,65.17390221555846,0.006560520042302145,13.313,,,36.35093875261262,,,0.23174220726122766,,,1.365887
UCAC4 776-050859,2023-01-23T20:16:38.216,339.90894624999993,65.15553861111111,339.9213294107304,65.15109282879556,0.006843925161947426,12.984,,,53.240815570054934,,,-0.18258046455835292,,,1.365887
V* RZ Cep,2023-01-23T20:16:38.216,339.8049033333333,64.85850305555554,339.79158462518075,64.8634049470646,0.007486092157252507,9.3,,,256.02213203458564,,,-1.8876624902185222,,,1.365887
Case  499,2023-01-23T20:19:39.645,339.4184791666666,65.05113833333333,339.47894743206234,65.04176625503958,0.027177640216342065,12.32,,,53.17367181428162,,,-0.18121034253770157,,,1.372404
UCAC4 775-051528,2023-01-23T20:19:39.645,339.6520275,64.91847833333334,339.6245188244803,64.91277193828378,0.01298359823509914,12.426,,,161.51034835915348,,,-1.3874696002061595,,,1.372404
UCAC4 776-050735,2023-01-23T20:19:39.645,339.45547124999996,65.15067722222223,339.51908269553775,65.15360144773301,0.026889655091611803,12.517,,,1207.4167945323875,,,-3.5716117464797077,,,1.372404
UCAC4 776-050768,2023-01-23T20:19:39.645,339.5824233333333,65.16741250000001,339.5797011104042,65.17376723691868,0.006456731575964062,13.313,,,40.02050480959076,,,0.12732487837072518,,,1.372404
UCAC4 776-050859,2023-01-23T20:19:39.645,339.90894624999993,65.15553861111111,339.9209100430488,65.1509782660125,0.006787373772694442,12.984,,,60.270793332855305,,,-0.31723598566222305,,,1.372404
V* RZ Cep,2023-01-23T20:19:39.645,339.8049033333333,64.85850305555554,339.7910576772987,64.86332168170146,0.007603655097127738,9.3,,,275.19391635870386,,,-1.966065787643939,,,1.372404
Case  499,2023-01-23T20:22:39.990,339.4184791666666,65.05113833333333,339.47866395499614,65.04177035645144,0.027063991588217345,12.32,,,51.02199223432993,,,-0.13636224635994845,,,1.37895
UCAC4 775-051528,2023-01-23T20:22:39.990,339.6520275,64.91847833333334,339.66905656262446,64.92913847297523,0.012873544096027664,12.426,,,49.518075122687776,,,-0.10387810143980009,,,1.37895
UCAC4 776-050735,2023-01-23T20:22:39.990,339.45547124999996,65.15067722222223,339.5188424872746,65.15359274400278,0.026788373695816964,12.517,,,1195.2308413077333,,,-3.5605981930488353,,,1.37895
UCAC4 776-050768,2023-01-23T20:22:39.990,339.5824233333333,65.16741250000001,339.57942260717084,65.17381653356692,0.006526820925729603,13.313,,,37.099724300489726,,,0.20960457881185413,,,1.37895
UCAC4 776-050859,2023-01-23T20:22:39.990,339.90894624999993,65.15553861111111,339.920632692917,65.15090485418516,0.006751690671032617,12.984,,,51.36958239411652,,,-0.14373380348217835,,,1.37895
V* RZ Cep,2023-01-23T20:22:39.990,339.8049033333333,64.85850305555554,339.7906938716826,64.86330240929885,0.007711823248921874,9.3,,,262.6914278321173,,,-1.9155834682733828,,,1.37895
Case  499,2023-01-23T20:25:43.171,339.4184791666666,65.05113833333333,339.4782726626703,65.0417027357331,0.02693282300732487,12.32,,,52.306221270791724,,,-0.1633520822274305,,,1.385669
UCAC4 775-051528,2023-01-23T20:25:43.171,339.6520275,64.91847833333334,339.6686434418154,64.92908296802786,0.012729934689748257,12.426,,,39.9756846305805,,,0.12854150872493825,,,1.385669
UCAC4 776-050735,2023-01-23T20:25:43.171,339.45547124999996,65.15067722222223,339.5185237240896,65.15353109955414,0.026648584246001902,12.517,,,1178.748142215608,,,-3.5455212687349738,,,1.385669
UCAC4 776-050768,2023-01-23T20:25:43.171,339.5824233333333,65.16741250000001,339.5790302258045,65.17374817261337,0.006493911039858745,13.313,,,40.12887486197758,,,0.12438882667395565,,,1.385669
UCAC4 776-050859,2023-01-23T20:25:43.171,339.90894624999993,65.15553861111111,339.9202703589678,65.15080247568453,0.006713613149824154,12.984,,,57.930777301181735,,,-0.2742421050532517,,,1.385669
V* RZ Cep,2023-01-23T20:25:43.171,339.8049033333333,64.85850305555554,339.79028340737403,64.86321652736493,0.007796854342113918,9.3,,,265.8456430125224,,,-1.9285425830257172,,,1.385669
Case  499,2023-01-23T20:28:44.905,339.4184791666666,65.05113833333333,339.4781184282817,65.0417633036669,0.026850653282910652,12.32,,,56.45482019630151,,,-0.24622128693973858,,,1.392405
UCAC4 775-051528,2023-01-23T20:28:44.905,339.6520275,64.91847833333334,339.66838973679927,64.92913615089365,0.012715307887666,12.426,,,45.96662081490473,,,-0.023075161179422692,,,1.392405
UCAC4 776-050735,2023-01-23T20:28:44.905,339.45547124999996,65.15067722222223,339.5183846258753,65.15354694071556,0.026592167572452967,12.517,,,1221.5016835755403,,,-3.5842038902885403,,,1.392405
UCAC4 776-050768,2023-01-23T20:28:44.905,339.5824233333333,65.16741250000001,339.5789320161851,65.17375146016016,0.006506286904164974,13.313,,,43.598198515861014,,,0.034359923123803225,,,1.392405
UCAC4 776-050859,2023-01-23T20:28:44.905,339.90894624999993,65.15553861111111,339.9201360803148,65.15082563540453,0.006657324449165909,12.984,,,56.64852612941803,,,-0.24994025294951736,,,1.392405
V* RZ Cep,2023-01-23T20:28:44.905,339.8049033333333,64.85850305555554,339.7900603577189,64.86322134941345,0.007875430507053251,9.3,,,272.2649892530055,,,-1.9544482123030846,,,1.392405
TYC 4273-1186-1,2023-02-23T19:33:34.241,339.8064062499999,65.00935527777777,339.7942642122817,65.02209986515336,0.013737731210856752,,,11.52,,,229.5975244893889,,,-2.209614866217838,1.557804
TYC 4273-319-1,2023-02-23T19:33:34.241,339.58776499999993,65.066285,339.5029283005884,65.06071239575355,0.03619979696683777,,,12.89,,,441.65804214828165,,,-2.9199122204763133,1.557804
TYC 4273-343-1,2023-02-23T19:33:34.241,339.3993054166666,65.13731277777778,339.41369135907564,65.12314453959492,0.015405934658350863,,,11.54,,,376.6643704691508,,,-2.74708321633402,1.557804
TYC 4273-435-1,2023-02-23T19:33:34.241,339.8296558333333,64.86889416666666,339.78872663438756,64.90536855748286,0.04039943243106324,,,12.99,,,77.88263807366434,,,-1.0357984974597358,1.557804
TYC 4273-695-1,2023-02-23T19:33:34.241,339.6230466666666,65.06957249999999,339.58173539986325,65.0620800190012,0.018959160140793997,,,12.47,,,63.47949613064833,,,-0.8137805403963904,1.557804
TYC 4273-822-1,2023-02-23T19:33:34.241,339.8645287499999,65.14470083333335,339.84248852885264,65.15089811939083,0.011144966765904776,,,11.65,,,124.66168006315604,,,-1.546529302136141,1.557804
TYC 4273-849-1,2023-02-23T19:33:34.241,339.3875783333333,65.02880222222223,339.4016541724217,65.0296243579494,0.005998805319618189,,,13.1,,,65.2908699006486,,,-0.8443280005771701,1.557804
TYC 4273-922-1,2023-02-23T19:33:34.241,339.2812283333333,64.93230138888889,339.30159371889715,64.94328405210668,0.013965703736492564,,,11.47,,,226.5206381562515,,,-2.1949663043384877,1.557804
V* RZ Cep,2023-02-23T19:33:34.241,339.8049033333333,64.85850305555554,339.798766798503,64.87325440408985,0.014979843999672945,,,9.48,,,157.55025729272137,,,-1.8007446550751902,1.557804
TYC 4273-1186-1,2023-02-23T19:35:46.458,339.8064062499999,65.00935527777777,339.8053933234126,65.02210161554397,0.012753515762496045,,,11.52,,,220.6516241136962,,,-2.1664646842861144,1.563657
TYC 4273-319-1,2023-02-23T19:35:46.458,339.58776499999993,65.066285,339.5140558488653,65.06075945209632,0.03156415745195505,,,12.89,,,445.7415130178417,,,-2.9299045704435045,1.563657
TYC 4273-343-1,2023-02-23T19:35:46.458,339.3993054166666,65.13731277777778,339.4248277055483,65.12318925952859,0.017739316722213638,,,11.54,,,377.338742551931,,,-2.749025357867237,1.563657
TYC 4273-435-1,2023-02-23T19:35:46.458,339.8296558333333,64.86889416666666,339.79972912640847,64.90548147838821,0.03872912943952362,,,12.99,,,79.35663703115029,,,-1.0561550008040312,1.563657
TYC 4273-695-1,2023-02-23T19:35:46.458,339.6230466666666,65.06957249999999,339.5928562680937,65.06212791066427,0.014744919316924798,,,12.47,,,77.74112917760675,,,-1.0338239742001614,1.563657
TYC 4273-822-1,2023-02-23T19:35:46.458,339.8645287499999,65.14470083333335,339.85361584508337,65.15094485261736,0.007747476637603171,,,11.65,,,130.6956002845901,,,-1.5978492827205661,1.563657
TYC 4273-849-1,2023-02-23T19:35:46.458,339.3875783333333,65.02880222222223,339.36498340769043,65.02895899534649,0.009539993014958116,,,13.1,,,93.65405860061992,,,-1.2360133700593428,1.563657
TYC 4273-922-1,2023-02-23T19:35:46.458,339.2812283333333,64.93230138888889,339.3127057582005,64.94332620582347,0.017301421864456462,,,11.47,,,236.55462842514453,,,-2.242025487872252,1.563657
V* RZ Cep,2023-02-23T19:35:46.458,339.8049033333333,64.85850305555554,339.8098378103013,64.87331889600023,0.01496334718708931,,,9.48,,,160.21176750613557,,,-1.8189328924979076,1.563657
TYC 4273-1186-1,2023-02-23T19:38:00.933,339.8064062499999,65.00935527777777,339.80996879631715,65.02279884799535,0.0135275154893407,,,11.52,,,227.72557993963085,,,-2.2007264050732154,1.569699
TYC 4273-319-1,2023-02-23T19:38:00.933,339.58776499999993,65.066285,339.5186316137585,65.06145972457976,0.02954387315938935,,,12.89,,,436.90186877508785,,,-2.9081566190407577,1.569699
TYC 4273-343-1,2023-02-23T19:38:00.933,339.3993054166666,65.13731277777778,339.4294440139604,65.12387514520579,0.01847217557003226,,,11.54,,,383.68115297771715,,,-2.767123029434787,1.569699
TYC 4273-435-1,2023-02-23T19:38:00.933,339.8296558333333,64.86889416666666,339.8041212304203,64.906120216368,0.038771317558200805,,,12.99,,,77.63935251087594,,,-1.0324016253121673,1.569699
TYC 4273-695-1,2023-02-23T19:38:00.933,339.6230466666666,65.06957249999999,339.5973820946617,65.06286447893407,0.012730182621002645,,,12.47,,,67.0232773486735,,,-0.8727610142961866,1.569699
TYC 4273-822-1,2023-02-23T19:38:00.933,339.8645287499999,65.14470083333335,339.858158139887,65.15159252104036,0.007393498579282542,,,11.65,,,128.66777176899524,,,-1.58087131329705,1.569699
TYC 4273-849-1,2023-02-23T19:38:00.933,339.3875783333333,65.02880222222223,339.3695680845282,65.02962727978309,0.007647770842982457,,,13.1,,,92.02423607675371,,,-1.216952415484089,1.569699
TYC 4273-922-1,2023-02-23T19:38:00.933,339.2812283333333,64.93230138888889,339.3171698457963,64.94400487936572,0.019203200829763924,,,11.47,,,243.00775737090402,,,-2.2712472069662155,1.569699
V* RZ Cep,2023-02-23T19:38:00.933,339.8049033333333,64.85850305555554,339.81435943384986,64.87394248336193,0.015953267840292162,,,9.48,,,152.98004104549608,,,-1.7687837959763408,1.569699
TYC 4273-1186-1,2023-02-23T19:40:13.916,339.8064062499999,65.00935527777777,339.81446181763437,65.019872100884,0.011053553051940472,,,11.52,,,229.68252100367562,,,-2.2100167290673065,1.575779
TYC 4273-319-1,2023-02-23T19:40:13.916,339.58776499999993,65.066285,339.523177216052,65.05851664381007,0.028318553515376852,,,12.89,,,429.6848189703062,,,-2.890071888358401,1.575779
TYC 4273-343-1,2023-02-23T19:40:13.916,339.3993054166666,65.13731277777778,339.43399047258396,65.12095696856991,0.021916022215317073,,,11.54,,,384.43603282123223,,,-2.7692570804763843,1.575779
TYC 4273-435-1,2023-02-23T19:40:13.916,339.8296558333333,64.86889416666666,339.8087437343096,64.90317291856644,0.035409145504600746,,,12.99,,,85.13917207536372,,,-1.1325204197566205,1.575779
TYC 4273-695-1,2023-02-23T19:40:13.916,339.6230466666666,65.06957249999999,339.602041383444,65.05983616393097,0.013161301904191711,,,12.47,,,68.24344388309288,,,-0.892349201304813,1.575779
TYC 4273-822-1,2023-02-23T19:40:13.916,339.8645287499999,65.14470083333335,339.8627236677057,65.14862491137013,0.0039967448644297595,,,11.65,,,126.968966516693,,,-1.5664408246948305,1.575779
TYC 4273-849-1,2023-02-23T19:40:13.916,339.3875783333333,65.02880222222223,339.3740780168476,65.02671274305742,0.006070487334084981,,,13.1,,,94.10109788294926,,,-1.2411835891899525,1.575779
TYC 4273-922-1,2023-02-23T19:40:13.916,339.2812283333333,64.93230138888889,339.3217483452405,64.94110649852503,0.01929168434331159,,,11.47,,,234.41987863596228,,,-2.2321829551138865,1.575779
V* RZ Cep,2023-02-23T19:40:13.916,339.8049033333333,64.85850305555554,339.8188380175412,64.87102134207508,0.013847029182021351,,,9.48,,,155.51731722588124,,,-1.786643752667444,1.575779
TYC 4273-1186-1,2023-02-23T19:42:25.269,339.8064062499999,65.00935527777777,339.8229788942384,65.02653843118452,0.01855396223249191,,,11.52,,,223.23727054853316,,,-2.1791136229405446,1.58157
TYC 4273-319-1,2023-02-23T19:42:25.269,339.58776499999993,65.066285,339.55382545893735,65.03974605370573,0.03015352203658221,,,12.89,,,346.38663524975044,,,-2.6560996810527326,1.58157
TYC 4273-343-1,2023-02-23T19:42:25.269,339.3993054166666,65.13731277777778,339.44252486488716,65.12766081873917,0.02057863436342678,,,11.54,,,392.0410870203012,,,-2.790525824955546,1.58157
TYC 4273-435-1,2023-02-23T19:42:25.269,339.8296558333333,64.86889416666666,339.817216082833,64.90989513768233,0.04133942016043934,,,12.99,,,79.38868598348944,,,-1.0565933974470458,1.58157
TYC 4273-695-1,2023-02-23T19:42:25.269,339.6230466666666,65.06957249999999,339.61050353466504,65.06657708214846,0.006076974293149793,,,12.47,,,63.73283714866557,,,-0.8181049934105449,1.58157
TYC 4273-822-1,2023-02-23T19:42:25.269,339.8645287499999,65.14470083333335,339.84330817545134,65.14267695013295,0.009146664663728547,,,11.65,,,55.90406808303692,,,-0.6758053937277755,1.58157
TYC 4273-849-1,2023-02-23T19:42:25.269,339.3875783333333,65.02880222222223,339.3826051497129,65.03345497578903,0.005104430877930092,,,13.1,,,86.63682828184136,,,-1.1514532248724636,1.58157
TYC 4273-922-1,2023-02-23T19:42:25.269,339.2812283333333,64.93230138888889,339.3302559078681,64.94786975998953,0.025954143503678778,,,11.47,,,241.82866392029877,,,-2.265966304312374,1.58157
V* RZ Cep,2023-02-23T19:42:25.269,339.8049033333333,64.85850305555554,339.8273762531757,64.87773566382766,0.021470614465503655,,,9.48,,,162.49597316793597,,,-1.8343033710632495,1.58157
TYC 4273-1186-1,2023-02-23T19:44:37.391,339.8064062499999,65.00935527777777,339.83444058210455,65.02178437795895,0.01716653165239299,,,11.52,,,220.38054569948275,,,-2.1651299984928842,1.587631
TYC 4273-319-1,2023-02-23T19:44:37.391,339.58776499999993,65.066285,339.56537864958983,65.03500398913268,0.03267523194240627,,,12.89,,,338.4675253502857,,,-2.630989378562156,1.587631
TYC 4273-343-1,2023-02-23T19:44:37.391,339.3993054166666,65.13731277777778,339.45413909005197,65.12291973098657,0.027183817767535593,,,11.54,,,371.93641703372276,,,-2.733368620892398,1.587631
TYC 4273-435-1,2023-02-23T19:44:37.391,339.8296558333333,64.86889416666666,339.8287020823109,64.90521734203827,0.03632543065679514,,,12.99,,,79.30822960211947,,,-1.0554925012724847,1.587631
TYC 4273-695-1,2023-02-23T19:44:37.391,339.6230466666666,65.06957249999999,339.6220469756291,65.06184417073723,0.0077398121362833245,,,12.47,,,66.21923897876127,,,-0.8596573265445109,1.587631
TYC 4273-822-1,2023-02-23T19:44:37.391,339.8645287499999,65.14470083333335,339.88293255133874,65.15059235980091,0.009723005056772715,,,11.65,,,127.47995192978635,,,-1.5708015907951258,1.587631
TYC 4273-849-1,2023-02-23T19:44:37.391,339.3875783333333,65.02880222222223,339.3941129488031,65.02869732497565,0.002760669376505347,,,13.1,,,91.43221509459033,,,-1.2099449666702486,1.587631
TYC 4273-922-1,2023-02-23T19:44:37.391,339.2812283333333,64.93230138888889,339.3417457454533,64.94309443704844,0.02781479706999436,,,11.47,,,233.2225868414164,,,-2.2266233834951956,1.587631
V* RZ Cep,2023-02-23T19:44:37.391,339.8049033333333,64.85850305555554,339.8387651993115,64.87298262317458,0.020408689625364275,,,9.48,,,151.09380075351828,,,-1.7553134781554633,1.587631
TYC 4273-1186-1,2023-02-23T19:46:50.161,339.8064062499999,65.00935527777777,339.83426335343125,65.02179331484832,0.017121473766074428,,,11.52,,,226.29896083032156,,,-2.1939032623751893,1.59378
TYC 4273-319-1,2023-02-23T19:46:50.161,339.58776499999993,65.066285,339.5650982304295,65.03498997422064,0.03272301554832975,,,12.89,,,340.68920182694393,,,-2.638092785165074,1.59378
TYC 4273-343-1,2023-02-23T19:46:50.161,339.3993054166666,65.13731277777778,339.45384830826004,65.12294950351512,0.027064329221481314,,,11.54,,,378.85269964245634,,,-2.75337282897088,1.59378
TYC 4273-435-1,2023-02-23T19:46:50.161,339.8296558333333,64.86889416666666,339.8283868586795,64.9051668963595,0.03627672758672908,,,12.99,,,74.13339643944448,,,-0.9822316079109162,1.59378
TYC 4273-695-1,2023-02-23T19:46:50.161,339.6230466666666,65.06957249999999,339.6218101183889,65.06188107757443,0.007709068337566301,,,12.47,,,64.40646491700352,,,-0.8295205198326323,1.59378
TYC 4273-822-1,2023-02-23T19:46:50.161,339.8645287499999,65.14470083333335,339.8826797987123,65.15056753416285,0.009623563436779928,,,11.65,,,131.69191800326496,,,-1.6060946704935577,1.59378
TYC 4273-849-1,2023-02-23T19:46:50.161,339.3875783333333,65.02880222222223,339.3938179388582,65.02870795663523,0.0026358189894550104,,,13.1,,,90.08786472246351,,,-1.1938625965025222,1.59378
TYC 4273-922-1,2023-02-23T19:46:50.161,339.2812283333333,64.93230138888889,339.34142422702445,64.94310430455657,0.0276931661942738,,,11.47,,,239.50501428649522,,,-2.255483388831573,1.59378
V* RZ Cep,2023-02-23T19:46:50.161,339.8049033333333,64.85850305555554,339.83841349305965,64.87293125998758,0.020267103520131755,,,9.48,,,154.7387387766537,,,-1.7811944950707144,1.59378
TYC 4273-1186-1,2023-02-23T19:49:00.662,339.8064062499999,65.00935527777777,339.8338666977743,65.02183836749838,0.017039747277629257,,,11.52,,,215.07747426149115,,,-2.1386841825654885,1.599853
TYC 4273-319-1,2023-02-23T19:49:00.662,339.58776499999993,65.066285,339.564687004326,65.03504363941957,0.0327228764117909,,,12.89,,,334.73768296488026,,,-2.6189583773078997,1.599853
TYC 4273-343-1,2023-02-23T19:49:00.662,339.3993054166666,65.13731277777778,339.4535181730632,65.12302450845549,0.02690682259713543,,,11.54,,,372.90564194248685,,,-2.7361942485681325,1.599853
TYC 4273-435-1,2023-02-23T19:49:00.662,339.8296558333333,64.86889416666666,339.82794247922527,64.90521733744541,0.03633044850515451,,,12.99,,,70.72907706995142,,,-0.9311918409376274,1.599853
TYC 4273-695-1,2023-02-23T19:49:00.662,339.6230466666666,65.06957249999999,339.6214455941311,65.06189146048789,0.007710639556509015,,,12.47,,,68.23234326613147,,,-0.8921725788868957,1.599853
TYC 4273-822-1,2023-02-23T19:49:00.662,339.8645287499999,65.14470083333335,339.88230129032837,65.15062371133892,0.00953275225026968,,,11.65,,,123.19299682874902,,,-1.5336619135129916,1.599853
TYC 4273-849-1,2023-02-23T19:49:00.662,339.3875783333333,65.02880222222223,339.39346392958277,65.02878254093787,0.002484757555601758,,,13.1,,,85.72637664848003,,,-1.1399830332482888,1.599853
TYC 4273-922-1,2023-02-23T19:49:00.662,339.2812283333333,64.93230138888889,339.3410113329781,64.94319918081521,0.027569527952907853,,,11.47,,,220.45665350518152,,,-2.16550488972748,1.599853
V* RZ Cep,2023-02-23T19:49:00.662,339.8049033333333,64.85850305555554,339.83809539469206,64.8729942428573,0.02021753285911975,,,9.48,,,157.70816517112564,,,-1.8018323108059895,1.599853
TYC 4273-1186-1,2023-02-23T19:51:11.442,339.8064062499999,65.00935527777777,339.83372490063255,65.0218733500347,0.017024738154847705,,,11.52,,,225.34796830678278,,,-2.189330980477146,1.605963
TYC 4273-319-1,2023-02-23T19:51:11.442,339.58776499999993,65.066285,339.56459677941115,65.03511804011583,0.03266321436083144,,,12.89,,,336.8786514699286,,,-2.6258805880224716,1.605963
TYC 4273-343-1,2023-02-23T19:51:11.442,339.3993054166666,65.13731277777778,339.4534314490138,65.12307911321821,0.02684691446047654,,,11.54,,,373.3046040794174,,,-2.737355228814588,1.605963
TYC 4273-435-1,2023-02-23T19:51:11.442,339.8296558333333,64.86889416666666,339.82779610775066,64.90525770037495,0.0363720983377613,,,12.99,,,78.31325299910367,,,-1.041785023688335,1.605963
TYC 4273-695-1,2023-02-23T19:51:11.442,339.6230466666666,65.06957249999999,339.6212338971992,65.06196641371368,0.007644382609816099,,,12.47,,,69.00926817435675,,,-0.9044654178220637,1.605963
TYC 4273-822-1,2023-02-23T19:51:11.442,339.8645287499999,65.14470083333335,339.88217316411163,65.15064323409949,0.009502811216191977,,,11.65,,,127.18184358634085,,,-1.568259653410247,1.605963
TYC 4273-849-1,2023-02-23T19:51:11.442,339.3875783333333,65.02880222222223,339.393347051211,65.02887126598492,0.0024363123902952097,,,13.1,,,95.24916768195408,,,-1.2543498365971817,1.605963
TYC 4273-922-1,2023-02-23T19:51:11.442,339.2812283333333,64.93230138888889,339.3409403293453,64.94327186416446,0.027570711424682384,,,11.47,,,227.26574197278057,,,-2.198531801023105,1.605963
V* RZ Cep,2023-02-23T19:51:11.442,339.8049033333333,64.85850305555554,339.8378521642696,64.87307831680819,0.020206174746621588,,,9.48,,,146.61182996452453,,,-1.722619399485974,1.605963
TYC 4273-1186-1,2023-02-23T19:53:22.686,339.8064062499999,65.00935527777777,339.8334458004457,65.02196743066935,0.017014669570557934,,,11.52,,,217.99877467007235,,,-2.1533319945114195,1.612124
TYC 4273-319-1,2023-02-23T19:53:22.686,339.58776499999993,65.066285,339.5643195110915,65.03521793765695,0.03260318728710737,,,12.89,,,325.4978918736419,,,-2.588567313582651,1.612124
TYC 4273-343-1,2023-02-23T19:53:22.686,339.3993054166666,65.13731277777778,339.4531418658537,65.12319154916578,0.026684019403086196,,,11.54,,,365.82545582634583,,,-2.715381669224782,1.612124
TYC 4273-435-1,2023-02-23T19:53:22.686,339.8296558333333,64.86889416666666,339.82739066041376,64.90534176903823,0.03646027845101423,,,12.99,,,81.22234695309271,,,-1.0813856993329718,1.612124
TYC 4273-695-1,2023-02-23T19:53:22.686,339.6230466666666,65.06957249999999,339.6209384285161,65.06206491228785,0.007560013953709281,,,12.47,,,70.40088258486935,,,-0.9261421225382238,1.612124
TYC 4273-822-1,2023-02-23T19:53:22.686,339.8645287499999,65.14470083333335,339.88190722947616,65.1507629041754,0.009491817692996347,,,11.65,,,122.30054704734357,,,-1.5257678622738002,1.612124
TYC 4273-849-1,2023-02-23T19:53:22.686,339.3875783333333,65.02880222222223,339.3930703034696,65.0289541597368,0.00232347096978256,,,13.1,,,96.76701442469277,,,-1.2715152178699627,1.612124
TYC 4273-922-1,2023-02-23T19:53:22.686,339.2812283333333,64.93230138888889,339.34071586712463,64.94337859687025,0.027526238075730423,,,11.47,,,207.4919497339858,,,-2.0996999922798047,1.612124
V* RZ Cep,2023-02-23T19:53:22.686,339.8049033333333,64.85850305555554,339.8375469124459,64.87314102543701,0.020162065471277156,,,9.48,,,152.08506553731337,,,-1.7624132863481534,1.612124
TYC 4273-1186-1,2023-02-23T19:55:33.659,339.8064062499999,65.00935527777777,339.8330805740393,65.02194860584291,0.016897480321118444,,,11.52,,,204.33159685248114,,,-2.083035685773706,1.618297
TYC 4273-319-1,2023-02-23T19:55:33.659,339.58776499999993,65.066285,339.56390463998486,65.03517720111323,0.032695454596166136,,,12.89,,,335.9144907868042,,,-2.622768710651127,1.618297
TYC 4273-343-1,2023-02-23T19:55:33.659,339.3993054166666,65.13731277777778,339.45276840774034,65.12316187948872,0.026566686901534426,,,11.54,,,362.31163898154284,,,-2.704902577284345,1.618297
TYC 4273-435-1,2023-02-23T19:55:33.659,339.8296558333333,64.86889416666666,339.8269359905637,64.90531170572953,0.03643582828183109,,,12.99,,,67.49281567879103,,,-0.8803407294594205,1.618297
TYC 4273-695-1,2023-02-23T19:55:33.659,339.6230466666666,65.06957249999999,339.62071406326965,65.0619943060549,0.007641730546327096,,,12.47,,,60.697710384838444,,,-0.7651276359472797,1.618297
TYC 4273-822-1,2023-02-23T19:55:33.659,339.8645287499999,65.14470083333335,339.8816268041649,65.15071720988755,0.009372035507810813,,,11.65,,,124.08833493065555,,,-1.5415242558404763,1.618297
TYC 4273-849-1,2023-02-23T19:55:33.659,339.3875783333333,65.02880222222223,339.39267351141206,65.02892020910765,0.002154222437235603,,,13.1,,,85.45338583333427,,,-1.1365200507257722,1.618297
TYC 4273-922-1,2023-02-23T19:55:33.659,339.2812283333333,64.93230138888889,339.34044444255403,64.94332061856767,0.02739767695292612,,,11.47,,,160.6980494813372,,,-1.8222233767546152,1.618297
V* RZ Cep,2023-02-23T19:55:33.659,339.8049033333333,64.85850305555554,339.83713668230877,64.87305786470968,0.019982002492819628,,,9.48,,,160.1902381049481,,,-1.8187869804876091,1.618297
TYC 4273-1186-1,2023-02-23T19:57:45.453,339.8064062499999,65.00935527777777,339.8328375006357,65.02196159267173,0.016838919128843326,,,11.52,,,218.78863940219412,,,-2.1572587819769167,1.624534
TYC 4273-319-1,2023-02-23T19:57:45.453,339.58776499999993,65.066285,339.56371272688676,65.03521354289663,0.032685913910784965,,,12.89,,,343.9004494585861,,,-2.648278721753088,1.624534
